activity_date,gross_revenue_usd,refunds_usd,net_revenue_usd,shipped_revenue_usd,revenue_to_ship_gap_usd,ending_backlog_revenue_usd,orders,units_sold,units_shipped,average_order_value_usd,total_marketing_spend_usd,paid_search_spend_usd,paid_social_spend_usd,retargeting_spend_usd,email_spend_usd,marketing_efficiency_ratio,marketing_attributed_orders,affiliate_revenue_usd,affiliate_commission_usd,affiliate_orders,affiliate_revenue_share,net_revenue_yoy_pct,stockout_rate,event_name
2025-07-07,6300.72,334.44,5966.28,10613.79,-4647.51,0.00,69,92,153,91.31,1026.47,448.55,359.91,174.67,43.34,6.1382,53,1549.50,190.62,16,0.2459,0.93,0.0180,none
2025-07-08,6401.03,320.02,6081.01,6081.01,0.00,0.00,69,90,85,92.77,975.27,450.67,318.23,163.75,42.62,6.5633,49,1440.67,179.27,15,0.2251,14.02,0.0180,none
2025-07-09,6767.53,339.47,6428.06,6428.06,0.00,0.00,76,100,95,89.05,985.94,456.89,324.13,162.58,42.34,6.8640,48,1345.92,167.35,14,0.1989,15.40,0.0180,none
2025-07-10,7013.19,333.71,6679.47,6679.47,0.00,0.00,76,100,95,92.28,1023.57,459.22,366.58,154.73,43.04,6.8517,50,1346.88,167.48,14,0.1920,13.24,0.0180,none
2025-07-11,7628.61,241.66,7386.95,7386.95,0.00,0.00,83,107,106,91.91,1023.30,464.45,349.65,162.11,47.09,7.4549,52,1541.54,189.11,16,0.2021,22.27,0.0180,none
2025-07-12,7911.74,237.30,7674.44,6044.54,1629.90,1629.89,88,116,88,89.91,1016.58,462.20,351.44,156.39,46.55,7.7827,50,1457.97,181.12,15,0.1843,17.11,0.0180,none
2025-07-13,6960.44,229.29,6731.15,4617.04,2114.11,3744.00,76,99,66,91.58,993.58,453.66,342.36,154.19,43.37,7.0054,48,1568.99,193.00,16,0.2254,-3.60,0.0180,none
2025-07-14,7170.84,260.43,6910.41,10654.41,-3744.00,0.00,78,101,151,91.93,1176.07,519.15,419.64,187.01,50.27,6.0973,64,1525.49,187.74,16,0.2127,3.11,0.0360,monthly_promotion
2025-07-15,7606.19,254.74,7351.45,7351.45,0.00,0.00,85,113,108,89.48,1172.88,511.96,423.60,190.00,47.32,6.4851,63,1539.42,191.99,16,0.2024,16.58,0.0360,monthly_promotion
2025-07-16,7800.73,267.54,7533.20,7533.20,0.00,0.00,88,114,111,88.64,1145.90,545.73,376.69,176.57,46.91,6.8075,60,1773.69,219.39,19,0.2274,13.75,0.0360,monthly_promotion
2025-07-17,7297.11,313.77,6983.34,6983.34,0.00,0.00,83,108,104,87.92,1086.89,500.32,368.32,170.96,47.29,6.7138,53,1640.99,203.38,17,0.2249,11.45,0.0180,none
2025-07-18,7955.25,255.80,7699.45,7699.45,0.00,0.00,90,118,115,88.39,1090.99,490.31,377.75,177.40,45.53,7.2918,55,1540.18,188.96,16,0.1936,22.66,0.0180,none
2025-07-19,7805.48,282.53,7522.95,6055.63,1467.32,1467.32,84,111,85,92.92,1045.46,443.96,376.57,175.73,49.20,7.4661,54,1559.62,191.69,16,0.1998,9.94,0.0180,none
2025-07-20,6906.40,302.00,6604.41,4625.51,1978.90,3446.21,78,100,69,88.54,1048.90,470.74,366.39,163.49,48.28,6.5844,52,1361.84,169.61,14,0.1972,-2.98,0.0180,none
2025-07-21,6420.83,300.00,6120.83,9567.04,-3446.21,0.00,68,88,133,94.42,1075.61,489.34,357.16,182.97,46.14,5.9695,53,1457.65,179.46,15,0.2270,-1.63,0.0180,none
2025-07-22,6998.87,279.94,6718.93,6718.93,0.00,0.00,77,103,97,90.89,1056.53,459.18,377.25,171.35,48.75,6.6244,52,1431.92,177.07,15,0.2046,17.61,0.0180,none
2025-07-23,7253.08,304.80,6948.28,6948.28,0.00,0.00,81,107,102,89.54,1067.83,457.67,386.31,178.48,45.37,6.7924,53,1551.95,191.13,16,0.2140,17.84,0.0180,none
2025-07-24,7325.85,286.55,7039.29,7039.29,0.00,0.00,78,104,98,93.92,1050.44,483.42,344.62,179.16,43.24,6.9741,50,1512.30,186.37,16,0.2064,15.98,0.0180,none
2025-07-25,7803.01,250.87,7552.14,7552.14,0.00,0.00,86,111,109,90.73,1047.10,483.93,356.94,160.39,45.84,7.4520,52,1368.28,166.71,14,0.1754,18.73,0.0180,none
2025-07-26,7912.40,245.54,7666.86,6066.72,1600.14,1600.14,88,116,89,89.91,1014.98,441.58,361.07,167.17,45.16,7.7956,50,1630.69,202.73,17,0.2061,9.93,0.0180,none
2025-07-27,7378.57,285.81,7092.76,4633.98,2458.78,4058.92,83,106,68,88.90,1094.23,481.41,389.39,178.83,44.60,6.7432,53,1469.76,181.17,15,0.1992,0.37,0.0180,none
2025-07-28,6735.02,256.71,6478.31,10537.24,-4058.93,0.00,76,102,157,88.62,1084.27,487.18,372.94,173.93,50.22,6.2116,54,1560.91,192.23,16,0.2318,5.83,0.0180,none
2025-07-29,7098.14,289.48,6808.66,6808.66,0.00,0.00,79,101,99,89.85,1037.73,475.12,340.30,177.33,44.98,6.8401,51,1658.29,206.19,17,0.2336,19.17,0.0180,none
2025-07-30,7441.36,298.24,7143.12,7143.12,0.00,0.00,83,110,104,89.65,1113.86,515.78,376.08,172.75,49.25,6.6807,54,1562.12,192.18,16,0.2099,14.29,0.0180,none
2025-07-31,7578.87,289.30,7289.57,7289.57,0.00,0.00,84,111,106,90.22,1076.46,475.07,389.51,163.36,48.52,7.0405,54,1485.91,183.15,15,0.1961,10.20,0.0180,none
2025-08-01,8065.32,286.45,7778.86,7778.86,0.00,0.00,87,113,110,92.70,1057.11,477.37,363.22,169.77,46.75,7.6296,52,1634.89,202.75,17,0.2027,17.73,0.0180,none
2025-08-02,8048.66,255.57,7793.09,6077.81,1715.28,1715.28,91,119,90,88.45,1058.27,453.14,391.49,164.27,49.37,7.6055,53,1435.39,176.04,15,0.1783,13.32,0.0180,none
2025-08-03,7380.08,290.88,7089.20,4642.44,2446.76,4162.04,80,107,66,92.25,1038.90,480.21,346.08,168.06,44.55,7.1037,51,1640.06,202.80,17,0.2222,-1.84,0.0180,none
2025-08-04,6707.88,273.40,6434.48,10596.52,-4162.04,0.00,73,95,150,91.89,1076.09,483.83,374.81,170.96,46.49,6.2336,54,1631.55,201.90,17,0.2432,-0.16,0.0180,none
2025-08-05,7114.57,294.85,6819.71,6819.71,0.00,0.00,80,107,101,88.93,1131.58,510.48,397.31,177.97,45.82,6.2873,55,1407.84,173.40,15,0.1979,13.11,0.0180,none
2025-08-06,7518.01,298.59,7219.43,7219.43,0.00,0.00,83,107,104,90.58,1053.70,498.38,344.53,164.73,46.06,7.1349,53,1633.45,202.97,17,0.2173,20.08,0.0180,none
2025-08-07,7708.48,294.61,7413.86,7413.86,0.00,0.00,83,110,105,92.87,1136.96,519.05,389.45,177.60,50.86,6.7799,57,1543.89,190.23,16,0.2003,15.81,0.0180,none
2025-08-08,8163.47,296.74,7866.74,7866.74,0.00,0.00,92,119,116,88.73,1119.76,527.60,350.42,190.63,51.11,7.2904,57,1423.94,175.74,15,0.1744,15.02,0.0180,none
2025-08-09,8382.14,243.74,8138.40,6088.90,2049.50,2049.50,92,119,88,91.11,1081.75,461.78,380.10,192.94,46.93,7.7487,54,1639.92,203.98,17,0.1956,16.39,0.0180,none
2025-08-10,7408.13,256.08,7152.05,4650.91,2501.14,4550.64,83,109,69,89.25,1086.02,508.33,355.20,176.39,46.10,6.8214,54,1528.01,187.35,16,0.2063,-5.71,0.0180,none
2025-08-11,6895.28,279.40,6615.89,11166.53,-4550.64,0.00,77,100,163,89.55,1090.26,485.96,367.52,188.77,48.01,6.3244,56,1719.03,211.46,18,0.2493,-1.23,0.0180,none
2025-08-12,7474.15,313.83,7160.33,7160.33,0.00,0.00,82,105,103,91.15,1120.47,482.23,395.68,195.20,47.36,6.6705,56,1723.70,211.40,18,0.2306,15.33,0.0180,none
2025-08-13,7669.35,322.42,7346.94,7346.94,0.00,0.00,84,112,106,91.30,1136.05,500.84,394.65,188.03,52.53,6.7509,56,1533.89,189.12,16,0.2000,16.90,0.0180,none
2025-08-14,8635.67,310.68,8324.99,8324.99,0.00,0.00,95,126,121,90.90,1275.59,541.28,468.60,212.61,53.10,6.7699,70,1679.36,206.27,18,0.1945,14.35,0.0360,monthly_promotion
2025-08-15,9386.34,292.14,9094.20,9094.20,0.00,0.00,105,135,134,89.39,1243.27,554.41,437.28,195.43,56.15,7.5497,70,1709.46,209.18,18,0.1821,14.13,0.0360,monthly_promotion
2025-08-16,9735.23,261.13,9474.10,6099.98,3374.12,3374.11,109,146,89,89.31,1291.93,606.55,426.82,206.77,51.79,7.5354,69,1694.76,208.11,18,0.1741,11.35,0.0360,monthly_promotion
2025-08-17,7846.84,285.94,7560.90,4659.38,2901.52,6275.63,84,110,65,93.41,1100.66,493.10,368.76,185.57,53.23,7.1292,57,1728.09,212.56,18,0.2202,1.38,0.0180,none
2025-08-18,7147.51,274.96,6872.55,11984.37,-5111.82,1163.81,80,105,176,89.34,1119.20,494.26,380.54,195.94,48.46,6.3863,56,1530.63,188.41,16,0.2141,1.11,0.0180,none
2025-08-19,7461.25,327.92,7133.33,8297.14,-1163.81,0.00,85,113,124,87.78,1131.73,519.85,366.36,193.49,52.03,6.5928,58,1802.30,222.35,19,0.2416,12.37,0.0180,none
2025-08-20,8077.19,347.09,7730.11,7730.11,0.00,0.00,90,116,113,89.75,1171.82,537.96,390.59,196.44,46.83,6.8929,57,1612.79,199.28,17,0.1997,21.91,0.0180,none
2025-08-21,8177.35,368.01,7809.33,7809.33,0.00,0.00,88,115,110,92.92,1212.89,539.69,418.00,201.13,54.07,6.7420,60,1643.63,204.07,17,0.2010,13.83,0.0180,none
2025-08-22,8736.58,318.88,8417.70,8417.70,0.00,0.00,96,125,122,91.01,1200.11,558.34,417.23,176.41,48.13,7.2798,56,1647.42,204.79,17,0.1886,16.82,0.0180,none
2025-08-23,8481.66,287.86,8193.80,6111.07,2082.73,2082.73,92,118,87,92.19,1122.14,488.15,388.85,191.80,53.34,7.5585,56,1518.64,186.14,16,0.1790,8.13,0.0180,none
2025-08-24,7765.26,261.20,7504.06,4667.85,2836.21,4918.95,83,110,66,93.56,1146.41,522.25,386.35,189.93,47.88,6.7735,56,1730.59,212.47,18,0.2229,-2.00,0.0180,none
2025-08-25,7263.93,285.63,6978.30,11897.25,-4918.95,0.00,78,103,166,93.13,1165.69,542.13,388.80,187.08,47.68,6.2314,56,1618.85,200.09,17,0.2229,-0.83,0.0180,none
2025-08-26,7709.19,290.09,7419.10,7419.10,0.00,0.00,83,111,105,92.88,1216.46,568.56,396.75,198.77,52.38,6.3374,61,1591.68,195.75,16,0.2065,20.05,0.0180,none
2025-08-27,8006.56,344.96,7661.60,7661.60,0.00,0.00,87,115,109,92.03,1204.93,559.60,410.91,185.18,49.24,6.6448,58,1611.42,199.29,17,0.2013,14.80,0.0180,none
2025-08-28,8303.77,331.03,7972.74,7972.74,0.00,0.00,91,118,115,91.25,1173.19,541.69,390.05,185.99,55.46,7.0779,58,1751.35,218.32,18,0.2109,16.27,0.0180,none
2025-08-29,8655.19,308.18,8347.01,8347.01,0.00,0.00,97,125,122,89.23,1222.45,576.97,406.40,190.59,48.49,7.0802,59,1622.45,201.55,17,0.1875,15.46,0.0180,none
2025-08-30,9113.43,284.72,8828.71,6122.16,2706.55,2706.55,98,129,86,92.99,1172.75,547.08,379.38,197.74,48.55,7.7710,57,1552.33,191.00,16,0.1703,14.44,0.0180,none
2025-08-31,7938.06,278.82,7659.25,4676.31,2982.94,5689.48,85,110,66,93.39,1202.71,553.81,397.76,199.33,51.81,6.6001,58,1643.86,203.02,17,0.2071,-5.64,0.0180,none
2025-09-01,7620.00,326.40,7293.59,12027.92,-4734.33,955.16,84,111,174,90.71,1187.11,525.98,414.45,191.92,54.76,6.4190,61,1718.09,210.53,18,0.2255,0.40,0.0180,none
2025-09-02,7943.28,298.72,7644.56,8599.72,-955.16,0.00,89,119,126,89.25,1199.45,561.22,390.66,193.91,53.66,6.6224,59,1739.40,217.40,18,0.2190,17.16,0.0180,none
2025-09-03,8129.91,350.77,7779.14,7779.14,0.00,0.00,91,117,114,89.34,1174.28,512.03,421.49,189.94,50.82,6.9233,57,1660.26,202.90,17,0.2042,12.12,0.0180,none
2025-09-04,8324.79,355.52,7969.26,7969.26,0.00,0.00,93,124,116,89.51,1186.89,539.36,396.13,200.16,51.24,7.0140,57,1527.09,187.46,16,0.1834,11.96,0.0180,none
2025-09-05,8765.43,291.11,8474.31,8474.31,0.00,0.00,99,128,126,88.54,1180.60,514.59,423.30,186.51,56.20,7.4246,59,1817.66,225.26,19,0.2074,16.31,0.0180,none
2025-09-06,9275.39,289.64,8985.74,6133.25,2852.49,2852.49,101,132,88,91.84,1201.76,516.27,445.30,189.85,50.34,7.7182,60,1653.11,204.37,17,0.1782,14.76,0.0180,none
2025-09-07,8358.00,292.98,8065.02,4684.78,3380.24,6232.73,90,118,66,92.87,1224.39,531.20,446.51,192.29,54.39,6.8263,61,1824.87,226.00,19,0.2183,-1.97,0.0180,none
2025-09-08,7467.23,287.53,7179.70,12049.69,-4869.99,1362.74,80,104,170,93.34,1196.86,532.64,416.88,195.84,51.50,6.2390,59,1729.79,215.65,18,0.2317,1.55,0.0180,none
2025-09-09,8310.20,312.19,7998.01,9360.76,-1362.75,0.00,92,120,136,90.33,1209.74,517.13,442.63,197.74,52.24,6.8694,61,1944.66,239.22,20,0.2340,22.21,0.0180,none
2025-09-10,8528.34,331.89,8196.44,8196.44,0.00,0.00,93,121,117,91.70,1228.71,560.73,415.37,200.96,51.65,6.9409,59,1741.95,215.27,18,0.2043,18.14,0.0180,none
2025-09-11,8481.10,341.87,8139.23,8139.23,0.00,0.00,95,122,120,89.27,1233.99,517.59,454.26,210.09,52.05,6.8729,58,1657.61,205.56,17,0.1954,8.70,0.0180,none
2025-09-12,9373.15,318.10,9055.06,9055.06,0.00,0.00,100,128,127,93.73,1201.56,520.77,434.96,189.08,56.75,7.8008,63,1827.74,227.09,19,0.1950,22.44,0.0180,none
2025-09-13,9564.48,293.43,9271.06,6144.34,3126.72,3126.72,107,142,90,89.39,1247.81,592.25,407.53,196.81,51.22,7.6650,59,1833.25,227.07,19,0.1917,13.45,0.0180,none
2025-09-14,9550.77,335.57,9215.20,4693.25,4521.95,7648.68,104,139,67,91.83,1436.95,642.73,512.82,225.77,55.63,6.6466,74,1990.22,246.00,20,0.2084,-0.58,0.0360,monthly_promotion
2025-09-15,8892.26,309.14,8583.12,12071.46,-3488.34,4160.33,95,125,168,93.60,1444.08,649.39,505.13,228.06,61.50,6.1577,80,2112.00,262.48,22,0.2375,5.60,0.0360,monthly_promotion
2025-09-16,9018.20,315.51,8702.69,12074.57,-3371.88,788.45,96,123,169,93.94,1388.35,604.71,477.49,242.85,63.30,6.4956,78,2010.35,245.56,21,0.2229,11.66,0.0360,monthly_promotion
2025-09-17,8716.16,352.70,8363.46,9151.91,-788.45,0.00,97,128,134,89.86,1284.99,564.71,454.36,206.47,59.45,6.7831,64,1815.48,225.06,19,0.2083,18.82,0.0180,none
2025-09-18,9087.08,369.26,8717.82,8717.82,0.00,0.00,101,130,126,89.97,1304.55,580.07,454.73,214.43,55.32,6.9657,64,1723.96,213.08,18,0.1897,13.05,0.0180,none
2025-09-19,9357.95,377.76,8980.18,8980.18,0.00,0.00,100,128,126,93.58,1247.76,600.07,400.01,192.69,54.99,7.4998,60,1748.10,218.60,18,0.1868,14.11,0.0180,none
2025-09-20,9500.18,313.02,9187.16,6155.42,3031.74,3031.73,103,137,87,92.23,1264.40,539.06,456.45,208.68,60.21,7.5136,64,1896.86,236.17,20,0.1997,7.54,0.0180,none
2025-09-21,8357.52,354.41,8003.11,4701.72,3301.39,6333.13,91,117,67,91.84,1235.47,576.37,400.31,206.63,52.16,6.7646,62,1812.19,221.60,19,0.2168,-6.40,0.0180,none
2025-09-22,8007.73,352.21,7655.52,12093.24,-4437.72,1895.42,88,115,174,91.00,1268.19,599.50,412.42,201.79,54.48,6.3143,64,1959.60,242.39,20,0.2447,-0.25,0.0180,none
2025-09-23,8395.41,319.27,8076.14,9971.55,-1895.41,0.00,94,124,147,89.31,1300.56,601.62,426.71,213.28,58.95,6.4552,64,1925.17,238.25,20,0.2293,18.39,0.0180,none
2025-09-24,8570.09,373.68,8196.41,8196.41,0.00,0.00,95,122,119,90.21,1275.02,591.13,419.27,212.12,52.50,6.7215,63,1706.55,209.84,18,0.1991,10.01,0.0180,none
2025-09-25,9180.55,360.46,8820.09,8820.09,0.00,0.00,105,139,132,87.43,1262.02,585.51,409.98,214.21,52.32,7.2745,61,1916.42,236.62,20,0.2087,16.90,0.0180,none
2025-09-26,9724.30,297.94,9426.36,9426.36,0.00,0.00,107,137,136,90.88,1307.11,593.03,435.36,221.44,57.28,7.4395,64,1838.11,224.99,19,0.1890,19.15,0.0180,none
2025-09-27,10132.42,287.24,9845.18,6166.51,3678.67,3678.67,108,144,86,93.82,1390.86,629.05,476.50,224.12,61.19,7.2850,70,1730.17,215.23,18,0.1708,14.61,0.0180,none
2025-09-28,8615.68,331.64,8284.05,4710.18,3573.87,7252.53,93,119,67,92.64,1265.91,550.96,438.52,221.20,55.23,6.8059,63,1748.39,215.49,18,0.2029,-5.57,0.0180,none
2025-09-29,7996.42,339.93,7656.49,12115.01,-4458.52,2794.01,87,113,173,91.91,1329.75,602.26,471.44,198.86,57.19,6.0135,68,1756.68,219.04,18,0.2197,-1.17,0.0180,none
2025-09-30,8867.56,351.89,8515.67,11309.68,-2794.01,0.00,100,131,167,88.68,1329.68,636.88,435.17,203.16,54.47,6.6689,63,2085.41,259.02,21,0.2352,17.68,0.0180,none
2025-10-01,9029.65,394.02,8635.63,8635.63,0.00,0.00,102,131,128,88.53,1348.79,616.29,472.81,205.68,54.01,6.6946,66,1855.13,231.86,19,0.2054,18.42,0.0180,none
2025-10-02,9105.77,411.22,8694.54,8694.54,0.00,0.00,98,129,123,92.92,1296.66,616.88,424.97,198.53,56.28,7.0225,65,1886.61,234.81,19,0.2072,10.67,0.0180,none
2025-10-03,9747.85,337.27,9410.59,9410.59,0.00,0.00,107,142,136,91.10,1311.53,597.68,452.83,202.00,59.02,7.4324,67,1801.03,224.67,19,0.1848,15.39,0.0180,none
2025-10-04,10054.44,297.55,9756.89,6177.60,3579.29,3579.29,110,145,88,91.40,1300.10,565.44,454.64,225.07,54.95,7.7336,64,1977.21,244.19,20,0.1967,16.24,0.0180,none
2025-10-05,8996.84,336.22,8660.62,4718.65,3941.97,7521.26,97,124,67,92.75,1327.35,620.36,441.71,205.81,59.47,6.7780,66,1803.40,221.20,19,0.2004,-3.21,0.0180,none
2025-10-06,8586.33,351.26,8235.07,12136.78,-3901.71,3619.55,97,127,180,88.52,1352.60,616.49,474.37,206.39,55.35,6.3480,64,1967.54,246.21,20,0.2291,3.66,0.0180,none
2025-10-07,8918.27,328.17,8590.11,12139.89,-3549.78,69.76,99,131,176,90.08,1367.96,635.73,466.94,203.92,61.37,6.5194,68,1800.25,223.02,19,0.2019,14.76,0.0180,none
2025-10-08,9231.57,371.25,8860.32,8930.08,-69.76,0.00,100,133,127,92.32,1408.80,638.98,486.52,226.34,56.96,6.5528,66,2050.56,254.49,21,0.2221,19.20,0.0180,none
2025-10-09,9416.49,361.81,9054.68,9054.68,0.00,0.00,102,132,128,92.32,1367.31,643.60,449.51,215.39,58.81,6.8869,70,2007.17,246.80,21,0.2132,12.26,0.0180,none
2025-10-10,10114.95,367.44,9747.50,9747.50,0.00,0.00,114,149,144,88.73,1352.46,638.81,440.01,217.21,56.43,7.4789,65,1832.43,228.56,19,0.1812,23.54,0.0180,none
2025-10-11,9948.20,302.83,9645.36,6188.69,3456.67,3456.67,110,144,90,90.44,1319.83,584.52,443.90,227.97,63.44,7.5375,68,1805.03,222.91,19,0.1814,14.11,0.0180,none
2025-10-12,9162.68,357.80,8804.88,4727.12,4077.76,7534.43,100,132,68,91.63,1379.78,649.59,456.03,214.38,59.78,6.6407,68,2056.98,252.41,21,0.2245,-0.36,0.0180,none
2025-10-13,8232.21,342.10,7890.11,12158.55,-4268.44,3265.99,93,121,180,88.52,1362.81,642.24,450.43,208.68,61.46,6.0406,68,1694.35,211.51,18,0.2058,1.98,0.0180,none
2025-10-14,10086.80,382.45,9704.35,12161.66,-2457.31,808.68,110,147,173,91.70,1558.11,728.41,520.87,246.87,61.96,6.4737,83,2142.18,264.38,22,0.2124,16.94,0.0360,monthly_promotion
2025-10-15,10529.91,373.19,10156.72,10965.40,-808.68,0.00,116,155,158,90.78,1481.18,653.49,529.19,233.67,64.83,7.1091,81,2208.46,273.26,23,0.2097,19.14,0.0360,monthly_promotion
2025-10-16,10719.42,401.58,10317.85,10317.85,0.00,0.00,116,153,146,92.41,1601.35,735.80,556.40,245.54,63.61,6.6940,84,2226.64,274.89,23,0.2077,15.13,0.0360,monthly_promotion
2025-10-17,9770.93,372.21,9398.73,9398.73,0.00,0.00,109,140,137,89.64,1331.06,587.11,462.48,219.37,62.10,7.3407,66,1978.53,244.51,20,0.2025,14.50,0.0180,none
2025-10-18,10476.14,317.46,10158.68,6199.78,3958.90,3958.91,119,154,92,88.03,1364.24,637.95,462.24,207.18,56.87,7.6791,64,1820.27,224.31,19,0.1738,17.00,0.0180,none
2025-10-19,9573.24,368.10,9205.14,4735.58,4469.56,8428.46,107,140,69,89.47,1406.16,640.48,488.93,219.66,57.09,6.8081,69,2050.49,255.16,21,0.2142,0.02,0.0180,none
2025-10-20,8452.89,429.69,8023.20,12180.33,-4157.13,4271.34,95,127,179,88.98,1343.91,617.25,447.70,215.37,63.59,6.2898,68,1840.05,228.49,19,0.2177,1.36,0.0180,none
2025-10-21,8722.60,432.94,8289.66,12183.44,-3893.78,377.56,96,124,175,90.86,1296.23,574.77,460.68,205.07,55.71,6.7292,63,2025.26,251.07,21,0.2322,10.85,0.0180,none
2025-10-22,9201.79,346.10,8855.69,9233.25,-377.56,0.00,98,131,129,93.90,1359.19,622.02,457.60,217.00,62.57,6.7701,70,1781.52,220.24,19,0.1936,12.19,0.0180,none
2025-10-23,9505.37,413.45,9091.91,9091.91,0.00,0.00,102,131,128,93.19,1416.55,635.16,490.60,227.64,63.15,6.7102,70,1933.71,238.15,20,0.2034,11.09,0.0180,none
2025-10-24,10270.79,384.25,9886.55,9886.55,0.00,0.00,116,156,146,88.54,1395.40,657.72,440.95,237.41,59.32,7.3605,69,1865.33,228.40,20,0.1816,17.06,0.0180,none
2025-10-25,10252.65,302.51,9950.14,6210.86,3739.28,3739.28,111,144,88,92.37,1323.67,582.08,470.00,211.33,60.26,7.7456,66,1933.24,238.60,20,0.1886,9.18,0.0180,none
2025-10-26,9357.83,340.65,9017.18,4744.05,4273.13,8012.40,105,140,70,89.12,1430.25,664.28,469.62,239.49,56.86,6.5428,70,2003.32,245.59,21,0.2141,-4.01,0.0180,none
2025-10-27,8653.69,328.59,8325.10,12202.10,-3877.00,4135.41,95,123,175,91.09,1337.08,594.24,472.57,210.25,60.02,6.4721,66,1836.62,226.80,19,0.2122,3.93,0.0180,none
2025-10-28,9016.62,362.45,8654.17,12205.21,-3551.04,584.37,97,126,172,92.95,1399.78,671.96,437.59,232.47,57.76,6.4415,69,2043.71,253.81,21,0.2267,15.27,0.0180,none
2025-10-29,9415.81,397.94,9017.87,9602.24,-584.37,0.00,101,133,135,93.23,1392.56,666.54,455.74,207.75,62.53,6.7615,67,1833.65,226.28,19,0.1947,14.21,0.0180,none
2025-10-30,9524.85,379.94,9144.91,9144.91,0.00,0.00,105,135,133,90.71,1381.98,646.26,442.85,228.07,64.80,6.8922,69,2044.44,254.40,21,0.2146,12.70,0.0180,none
2025-10-31,10596.54,356.44,10240.10,10240.10,0.00,0.00,116,156,147,91.35,1445.92,670.81,480.13,229.77,65.21,7.3286,74,1894.03,235.84,20,0.1787,24.67,0.0180,none
2025-11-01,10357.10,348.67,10008.42,6221.95,3786.47,3786.47,111,148,88,93.31,1381.68,635.93,470.41,214.93,60.41,7.4960,69,1902.39,234.55,20,0.1837,11.61,0.0180,none
2025-11-02,9444.81,348.57,9096.24,4752.52,4343.72,8130.19,103,137,68,91.70,1399.92,614.30,508.53,212.09,65.00,6.7467,70,1939.10,238.26,20,0.2053,-0.30,0.0180,none
2025-11-03,8568.94,359.43,8209.51,12223.87,-4014.36,4115.83,92,122,172,93.14,1385.39,639.93,448.58,235.30,61.58,6.1852,70,1989.12,243.53,21,0.2321,-0.43,0.0180,none
2025-11-04,9190.25,334.75,8855.50,12226.98,-3371.48,744.35,100,130,174,91.90,1356.11,620.27,464.06,213.66,58.12,6.7769,66,1849.29,229.36,19,0.2012,15.47,0.0180,none
2025-11-05,9542.83,374.49,9168.35,9912.70,-744.35,0.00,109,146,148,87.55,1347.96,598.03,463.26,223.63,63.04,7.0795,70,1917.43,237.56,20,0.2009,15.27,0.0180,none
2025-11-06,9824.86,400.25,9424.61,9424.61,0.00,0.00,105,137,132,93.57,1409.66,655.97,453.56,234.17,65.96,6.9697,71,2106.30,263.16,22,0.2144,12.89,0.0180,none
2025-11-07,10268.43,345.84,9922.59,9922.59,0.00,0.00,114,153,145,90.07,1311.95,586.58,450.17,217.67,57.53,7.8268,66,1962.70,242.27,20,0.1911,18.14,0.0180,none
2025-11-08,11072.58,339.17,10733.41,6233.04,4500.37,4500.37,120,154,89,92.27,1466.97,664.57,509.87,226.47,66.06,7.5479,74,2058.80,256.22,21,0.1859,16.88,0.0180,none
2025-11-09,9302.24,359.47,8942.77,4760.99,4181.78,8682.15,99,130,66,93.96,1436.90,663.67,498.17,210.74,64.32,6.4738,72,1894.16,233.92,20,0.2036,-6.12,0.0180,none
2025-11-10,8797.50,347.38,8450.12,12245.64,-3795.52,4886.63,98,130,178,89.77,1412.64,638.06,480.56,229.27,64.75,6.2277,74,1939.16,241.63,20,0.2204,2.64,0.0180,none
2025-11-11,9374.54,371.41,9003.13,12248.76,-3245.63,1641.00,104,138,178,90.14,1421.98,657.21,465.54,235.91,63.32,6.5926,71,2176.09,268.28,22,0.2321,17.13,0.0180,none
2025-11-12,9332.08,415.02,8917.06,10558.06,-1641.00,0.00,104,133,154,89.73,1378.83,644.34,452.16,223.64,58.69,6.7681,68,1868.96,232.67,20,0.2003,10.28,0.0180,none
2025-11-13,10042.18,405.15,9637.03,9637.03,0.00,0.00,110,145,138,91.29,1421.14,670.41,460.22,229.22,61.29,7.0663,68,2110.47,261.26,22,0.2102,13.60,0.0180,none
2025-11-14,11642.07,336.10,11305.97,11123.08,182.89,182.89,128,165,161,90.95,1623.10,771.15,522.39,265.47,64.09,7.1727,86,2256.49,276.35,23,0.1938,18.04,0.0360,monthly_promotion
2025-11-15,12397.71,321.27,12076.44,6244.13,5832.31,6015.20,138,181,91,89.84,1614.39,714.82,547.76,281.96,69.85,7.6795,89,2303.90,286.17,24,0.1858,19.55,0.0360,monthly_promotion
2025-11-16,10939.73,332.17,10607.56,4769.45,5838.11,11853.31,122,158,70,89.67,1651.44,740.49,571.86,276.34,62.75,6.6244,88,2361.36,289.83,25,0.2159,2.33,0.0360,monthly_promotion
2025-11-17,9003.45,337.31,8666.14,12267.42,-3601.28,8252.03,102,134,182,88.27,1423.29,650.09,494.79,215.56,62.85,6.3258,69,1989.75,244.11,21,0.2210,5.54,0.0180,none
2025-11-18,9240.88,373.33,8867.55,12270.53,-3402.98,4849.05,100,131,175,92.41,1354.82,632.60,447.14,216.87,58.21,6.8207,65,1962.37,243.26,20,0.2124,17.62,0.0180,none
2025-11-19,9906.99,469.41,9437.58,12046.35,-2608.77,2240.28,105,135,168,94.35,1453.08,676.22,476.10,238.06,62.70,6.8179,73,2153.77,269.95,22,0.2174,16.74,0.0180,none
