activity_date,partner,clicks,orders,revenue_usd,commission_usd,updated_at
2024-07-21,editorial_partner,73,3,328.72,39.45,2026-08-20T09:00:00Z
2024-07-22,creator_collective,115,6,598.89,83.84,2026-08-20T09:00:00Z
2024-07-22,cashback_network,98,4,358.22,35.82,2026-08-20T09:00:00Z
2024-07-22,editorial_partner,73,3,317.37,38.08,2026-08-20T09:00:00Z
2024-07-23,creator_collective,135,7,668.78,93.63,2026-08-20T09:00:00Z
2024-07-23,cashback_network,98,4,356.89,35.69,2026-08-20T09:00:00Z
2024-07-23,editorial_partner,73,3,313.95,37.67,2026-08-20T09:00:00Z
2024-07-24,creator_collective,135,7,662.59,92.76,2026-08-20T09:00:00Z
2024-07-24,cashback_network,98,4,343.14,34.31,2026-08-20T09:00:00Z
2024-07-24,editorial_partner,73,3,331.44,39.77,2026-08-20T09:00:00Z
2024-07-25,creator_collective,135,7,648.38,90.77,2026-08-20T09:00:00Z
2024-07-25,cashback_network,98,4,342.99,34.30,2026-08-20T09:00:00Z
2024-07-25,editorial_partner,73,3,330.87,39.70,2026-08-20T09:00:00Z
2024-07-26,creator_collective,135,7,690.60,96.68,2026-08-20T09:00:00Z
2024-07-26,cashback_network,98,4,340.52,34.05,2026-08-20T09:00:00Z
2024-07-26,editorial_partner,73,3,328.92,39.47,2026-08-20T09:00:00Z
2024-07-27,creator_collective,135,7,687.40,96.24,2026-08-20T09:00:00Z
2024-07-27,cashback_network,122,5,430.30,43.03,2026-08-20T09:00:00Z
2024-07-27,editorial_partner,73,3,311.69,37.40,2026-08-20T09:00:00Z
2024-07-28,creator_collective,135,7,663.53,92.89,2026-08-20T09:00:00Z
2024-07-28,cashback_network,98,4,340.44,34.04,2026-08-20T09:00:00Z
2024-07-28,editorial_partner,73,3,336.54,40.38,2026-08-20T09:00:00Z
2024-07-29,creator_collective,115,6,582.71,81.58,2026-08-20T09:00:00Z
2024-07-29,cashback_network,122,5,456.03,45.60,2026-08-20T09:00:00Z
2024-07-29,editorial_partner,73,3,316.01,37.92,2026-08-20T09:00:00Z
2024-07-30,creator_collective,135,7,659.74,92.36,2026-08-20T09:00:00Z
2024-07-30,cashback_network,122,5,455.74,45.57,2026-08-20T09:00:00Z
2024-07-30,editorial_partner,73,3,312.99,37.56,2026-08-20T09:00:00Z
2024-07-31,creator_collective,135,7,694.00,97.16,2026-08-20T09:00:00Z
2024-07-31,cashback_network,98,4,342.26,34.23,2026-08-20T09:00:00Z
2024-07-31,editorial_partner,98,4,438.06,52.57,2026-08-20T09:00:00Z
2024-08-01,creator_collective,135,7,697.77,97.69,2026-08-20T09:00:00Z
2024-08-01,cashback_network,98,4,354.25,35.43,2026-08-20T09:00:00Z
2024-08-01,editorial_partner,73,3,316.08,37.93,2026-08-20T09:00:00Z
2024-08-02,creator_collective,115,6,597.41,83.64,2026-08-20T09:00:00Z
2024-08-02,cashback_network,122,5,423.09,42.31,2026-08-20T09:00:00Z
2024-08-02,editorial_partner,73,3,322.89,38.75,2026-08-20T09:00:00Z
2024-08-03,creator_collective,135,7,691.07,96.75,2026-08-20T09:00:00Z
2024-08-03,cashback_network,122,5,446.54,44.65,2026-08-20T09:00:00Z
2024-08-03,editorial_partner,73,3,322.20,38.66,2026-08-20T09:00:00Z
2024-08-04,creator_collective,135,7,656.92,91.97,2026-08-20T09:00:00Z
2024-08-04,cashback_network,122,5,442.84,44.28,2026-08-20T09:00:00Z
2024-08-04,editorial_partner,73,3,322.00,38.64,2026-08-20T09:00:00Z
2024-08-05,creator_collective,115,6,582.55,81.56,2026-08-20T09:00:00Z
2024-08-05,cashback_network,122,5,439.50,43.95,2026-08-20T09:00:00Z
2024-08-05,editorial_partner,73,3,311.67,37.40,2026-08-20T09:00:00Z
2024-08-06,creator_collective,115,6,553.93,77.55,2026-08-20T09:00:00Z
2024-08-06,cashback_network,98,4,343.76,34.38,2026-08-20T09:00:00Z
2024-08-06,editorial_partner,73,3,328.57,39.43,2026-08-20T09:00:00Z
2024-08-07,creator_collective,115,6,581.13,81.36,2026-08-20T09:00:00Z
2024-08-07,cashback_network,98,4,342.11,34.21,2026-08-20T09:00:00Z
2024-08-07,editorial_partner,73,3,313.82,37.66,2026-08-20T09:00:00Z
2024-08-08,creator_collective,135,7,655.31,91.74,2026-08-20T09:00:00Z
2024-08-08,cashback_network,98,4,351.83,35.18,2026-08-20T09:00:00Z
2024-08-08,editorial_partner,73,3,334.48,40.14,2026-08-20T09:00:00Z
2024-08-09,creator_collective,115,6,589.66,82.55,2026-08-20T09:00:00Z
2024-08-09,cashback_network,98,4,357.31,35.73,2026-08-20T09:00:00Z
2024-08-09,editorial_partner,73,3,334.64,40.16,2026-08-20T09:00:00Z
2024-08-10,creator_collective,135,7,647.84,90.70,2026-08-20T09:00:00Z
2024-08-10,cashback_network,122,5,429.82,42.98,2026-08-20T09:00:00Z
2024-08-10,editorial_partner,73,3,329.74,39.57,2026-08-20T09:00:00Z
2024-08-11,creator_collective,135,7,674.32,94.41,2026-08-20T09:00:00Z
2024-08-11,cashback_network,98,4,351.41,35.14,2026-08-20T09:00:00Z
2024-08-11,editorial_partner,73,3,335.00,40.20,2026-08-20T09:00:00Z
2024-08-12,creator_collective,135,7,671.24,93.97,2026-08-20T09:00:00Z
2024-08-12,cashback_network,98,4,358.37,35.84,2026-08-20T09:00:00Z
2024-08-12,editorial_partner,98,4,447.02,53.64,2026-08-20T09:00:00Z
2024-08-13,creator_collective,115,6,570.65,79.89,2026-08-20T09:00:00Z
2024-08-13,cashback_network,122,5,436.45,43.64,2026-08-20T09:00:00Z
2024-08-13,editorial_partner,73,3,332.41,39.89,2026-08-20T09:00:00Z
2024-08-14,creator_collective,135,7,648.96,90.85,2026-08-20T09:00:00Z
2024-08-14,cashback_network,122,5,434.44,43.44,2026-08-20T09:00:00Z
2024-08-14,editorial_partner,98,4,421.23,50.55,2026-08-20T09:00:00Z
2024-08-15,creator_collective,173,9,864.56,121.04,2026-08-20T09:00:00Z
2024-08-15,cashback_network,122,5,434.91,43.49,2026-08-20T09:00:00Z
2024-08-15,editorial_partner,98,4,447.21,53.66,2026-08-20T09:00:00Z
2024-08-16,creator_collective,173,9,853.01,119.42,2026-08-20T09:00:00Z
2024-08-16,cashback_network,122,5,438.69,43.87,2026-08-20T09:00:00Z
2024-08-16,editorial_partner,98,4,449.05,53.89,2026-08-20T09:00:00Z
2024-08-17,creator_collective,135,7,695.31,97.34,2026-08-20T09:00:00Z
2024-08-17,cashback_network,122,5,446.64,44.66,2026-08-20T09:00:00Z
2024-08-17,editorial_partner,73,3,326.11,39.13,2026-08-20T09:00:00Z
2024-08-18,creator_collective,135,7,696.57,97.52,2026-08-20T09:00:00Z
2024-08-18,cashback_network,98,4,349.32,34.93,2026-08-20T09:00:00Z
2024-08-18,editorial_partner,73,3,319.90,38.39,2026-08-20T09:00:00Z
2024-08-19,creator_collective,154,8,771.01,107.94,2026-08-20T09:00:00Z
2024-08-19,cashback_network,122,5,432.29,43.23,2026-08-20T09:00:00Z
2024-08-19,editorial_partner,73,3,321.77,38.61,2026-08-20T09:00:00Z
2024-08-20,creator_collective,115,6,567.74,79.48,2026-08-20T09:00:00Z
2024-08-20,cashback_network,98,4,348.58,34.86,2026-08-20T09:00:00Z
2024-08-20,editorial_partner,73,3,330.39,39.65,2026-08-20T09:00:00Z
2024-08-21,creator_collective,154,8,796.72,111.54,2026-08-20T09:00:00Z
2024-08-21,cashback_network,122,5,454.97,45.50,2026-08-20T09:00:00Z
2024-08-21,editorial_partner,98,4,422.88,50.75,2026-08-20T09:00:00Z
2024-08-22,creator_collective,135,7,694.51,97.23,2026-08-20T09:00:00Z
2024-08-22,cashback_network,122,5,431.62,43.16,2026-08-20T09:00:00Z
2024-08-22,editorial_partner,98,4,431.20,51.74,2026-08-20T09:00:00Z
2024-08-23,creator_collective,115,6,597.24,83.61,2026-08-20T09:00:00Z
2024-08-23,cashback_network,122,5,444.91,44.49,2026-08-20T09:00:00Z
2024-08-23,editorial_partner,98,4,445.56,53.47,2026-08-20T09:00:00Z
2024-08-24,creator_collective,135,7,691.53,96.81,2026-08-20T09:00:00Z
2024-08-24,cashback_network,122,5,451.42,45.14,2026-08-20T09:00:00Z
2024-08-24,editorial_partner,73,3,330.75,39.69,2026-08-20T09:00:00Z
2024-08-25,creator_collective,135,7,658.10,92.13,2026-08-20T09:00:00Z
2024-08-25,cashback_network,122,5,454.07,45.41,2026-08-20T09:00:00Z
2024-08-25,editorial_partner,98,4,416.85,50.02,2026-08-20T09:00:00Z
2024-08-26,creator_collective,154,8,776.97,108.78,2026-08-20T09:00:00Z
2024-08-26,cashback_network,98,4,364.69,36.47,2026-08-20T09:00:00Z
2024-08-26,editorial_partner,73,3,323.58,38.83,2026-08-20T09:00:00Z
2024-08-27,creator_collective,135,7,668.65,93.61,2026-08-20T09:00:00Z
2024-08-27,cashback_network,98,4,365.51,36.55,2026-08-20T09:00:00Z
2024-08-27,editorial_partner,73,3,323.68,38.84,2026-08-20T09:00:00Z
2024-08-28,creator_collective,135,7,650.10,91.01,2026-08-20T09:00:00Z
2024-08-28,cashback_network,122,5,430.16,43.02,2026-08-20T09:00:00Z
2024-08-28,editorial_partner,98,4,431.42,51.77,2026-08-20T09:00:00Z
2024-08-29,creator_collective,135,7,660.26,92.44,2026-08-20T09:00:00Z
2024-08-29,cashback_network,122,5,433.18,43.32,2026-08-20T09:00:00Z
2024-08-29,editorial_partner,73,3,330.87,39.70,2026-08-20T09:00:00Z
2024-08-30,creator_collective,135,7,676.60,94.72,2026-08-20T09:00:00Z
2024-08-30,cashback_network,122,5,432.43,43.24,2026-08-20T09:00:00Z
2024-08-30,editorial_partner,98,4,442.82,53.14,2026-08-20T09:00:00Z
2024-08-31,creator_collective,135,7,657.66,92.07,2026-08-20T09:00:00Z
2024-08-31,cashback_network,98,4,361.51,36.15,2026-08-20T09:00:00Z
2024-08-31,editorial_partner,98,4,420.24,50.43,2026-08-20T09:00:00Z
2024-09-01,creator_collective,154,8,772.52,108.15,2026-08-20T09:00:00Z
2024-09-01,cashback_network,122,5,426.41,42.64,2026-08-20T09:00:00Z
2024-09-01,editorial_partner,73,3,332.94,39.95,2026-08-20T09:00:00Z
2024-09-02,creator_collective,154,8,783.69,109.72,2026-08-20T09:00:00Z
2024-09-02,cashback_network,122,5,452.07,45.21,2026-08-20T09:00:00Z
2024-09-02,editorial_partner,98,4,418.94,50.27,2026-08-20T09:00:00Z
2024-09-03,creator_collective,135,7,680.31,95.24,2026-08-20T09:00:00Z
2024-09-03,cashback_network,122,5,440.69,44.07,2026-08-20T09:00:00Z
2024-09-03,editorial_partner,98,4,441.07,52.93,2026-08-20T09:00:00Z
2024-09-04,creator_collective,154,8,742.28,103.92,2026-08-20T09:00:00Z
2024-09-04,cashback_network,98,4,360.36,36.04,2026-08-20T09:00:00Z
2024-09-04,editorial_partner,98,4,442.74,53.13,2026-08-20T09:00:00Z
2024-09-05,creator_collective,154,8,784.90,109.89,2026-08-20T09:00:00Z
2024-09-05,cashback_network,122,5,429.05,42.90,2026-08-20T09:00:00Z
2024-09-05,editorial_partner,98,4,421.46,50.58,2026-08-20T09:00:00Z
2024-09-06,creator_collective,135,7,680.56,95.28,2026-08-20T09:00:00Z
2024-09-06,cashback_network,122,5,430.06,43.01,2026-08-20T09:00:00Z
2024-09-06,editorial_partner,98,4,420.31,50.44,2026-08-20T09:00:00Z
2024-09-07,creator_collective,135,7,672.17,94.10,2026-08-20T09:00:00Z
2024-09-07,cashback_network,122,5,428.75,42.87,2026-08-20T09:00:00Z
2024-09-07,editorial_partner,98,4,429.33,51.52,2026-08-20T09:00:00Z
2024-09-08,creator_collective,135,7,645.30,90.34,2026-08-20T09:00:00Z
2024-09-08,cashback_network,122,5,435.34,43.53,2026-08-20T09:00:00Z
2024-09-08,editorial_partner,98,4,446.03,53.52,2026-08-20T09:00:00Z
2024-09-09,creator_collective,154,8,792.43,110.94,2026-08-20T09:00:00Z
2024-09-09,cashback_network,122,5,423.57,42.36,2026-08-20T09:00:00Z
2024-09-09,editorial_partner,98,4,432.13,51.86,2026-08-20T09:00:00Z
2024-09-10,creator_collective,135,7,653.17,91.44,2026-08-20T09:00:00Z
2024-09-10,cashback_network,122,5,454.44,45.44,2026-08-20T09:00:00Z
2024-09-10,editorial_partner,98,4,419.52,50.34,2026-08-20T09:00:00Z
2024-09-11,creator_collective,135,7,657.95,92.11,2026-08-20T09:00:00Z
2024-09-11,cashback_network,122,5,436.37,43.64,2026-08-20T09:00:00Z
2024-09-11,editorial_partner,98,4,449.11,53.89,2026-08-20T09:00:00Z
2024-09-12,creator_collective,135,7,661.42,92.60,2026-08-20T09:00:00Z
2024-09-12,cashback_network,122,5,441.55,44.15,2026-08-20T09:00:00Z
2024-09-12,editorial_partner,73,3,317.54,38.10,2026-08-20T09:00:00Z
2024-09-13,creator_collective,135,7,676.81,94.75,2026-08-20T09:00:00Z
2024-09-13,cashback_network,122,5,436.51,43.65,2026-08-20T09:00:00Z
2024-09-13,editorial_partner,98,4,437.62,52.51,2026-08-20T09:00:00Z
2024-09-14,creator_collective,154,8,758.52,106.19,2026-08-20T09:00:00Z
2024-09-14,cashback_network,122,5,429.98,43.00,2026-08-20T09:00:00Z
2024-09-14,editorial_partner,122,5,525.42,63.05,2026-08-20T09:00:00Z
2024-09-15,creator_collective,173,9,860.47,120.47,2026-08-20T09:00:00Z
2024-09-15,cashback_network,122,5,425.34,42.53,2026-08-20T09:00:00Z
2024-09-15,editorial_partner,98,4,438.85,52.66,2026-08-20T09:00:00Z
2024-09-16,creator_collective,173,9,895.25,125.34,2026-08-20T09:00:00Z
2024-09-16,cashback_network,122,5,446.78,44.68,2026-08-20T09:00:00Z
2024-09-16,editorial_partner,98,4,414.90,49.79,2026-08-20T09:00:00Z
2024-09-17,creator_collective,135,7,695.69,97.40,2026-08-20T09:00:00Z
2024-09-17,cashback_network,146,6,511.26,51.13,2026-08-20T09:00:00Z
2024-09-17,editorial_partner,98,4,416.40,49.97,2026-08-20T09:00:00Z
2024-09-18,creator_collective,154,8,782.05,109.49,2026-08-20T09:00:00Z
2024-09-18,cashback_network,122,5,424.74,42.47,2026-08-20T09:00:00Z
2024-09-18,editorial_partner,98,4,428.00,51.36,2026-08-20T09:00:00Z
2024-09-19,creator_collective,173,9,866.78,121.35,2026-08-20T09:00:00Z
2024-09-19,cashback_network,146,6,528.79,52.88,2026-08-20T09:00:00Z
2024-09-19,editorial_partner,98,4,427.40,51.29,2026-08-20T09:00:00Z
2024-09-20,creator_collective,154,8,738.07,103.33,2026-08-20T09:00:00Z
2024-09-20,cashback_network,146,6,526.26,52.63,2026-08-20T09:00:00Z
2024-09-20,editorial_partner,98,4,440.69,52.88,2026-08-20T09:00:00Z
2024-09-21,creator_collective,135,7,652.29,91.32,2026-08-20T09:00:00Z
2024-09-21,cashback_network,122,5,431.06,43.11,2026-08-20T09:00:00Z
2024-09-21,editorial_partner,98,4,422.88,50.75,2026-08-20T09:00:00Z
2024-09-22,creator_collective,173,9,845.39,118.35,2026-08-20T09:00:00Z
2024-09-22,cashback_network,122,5,443.87,44.39,2026-08-20T09:00:00Z
2024-09-22,editorial_partner,98,4,436.04,52.32,2026-08-20T09:00:00Z
2024-09-23,creator_collective,154,8,742.66,103.97,2026-08-20T09:00:00Z
2024-09-23,cashback_network,122,5,429.51,42.95,2026-08-20T09:00:00Z
2024-09-23,editorial_partner,98,4,426.08,51.13,2026-08-20T09:00:00Z
2024-09-24,creator_collective,154,8,793.45,111.08,2026-08-20T09:00:00Z
2024-09-24,cashback_network,146,6,508.28,50.83,2026-08-20T09:00:00Z
2024-09-24,editorial_partner,98,4,428.13,51.38,2026-08-20T09:00:00Z
2024-09-25,creator_collective,154,8,756.78,105.95,2026-08-20T09:00:00Z
2024-09-25,cashback_network,122,5,430.98,43.10,2026-08-20T09:00:00Z
2024-09-25,editorial_partner,98,4,419.56,50.35,2026-08-20T09:00:00Z
2024-09-26,creator_collective,173,9,864.41,121.02,2026-08-20T09:00:00Z
2024-09-26,cashback_network,122,5,452.30,45.23,2026-08-20T09:00:00Z
2024-09-26,editorial_partner,98,4,432.21,51.87,2026-08-20T09:00:00Z
2024-09-27,creator_collective,173,9,842.06,117.89,2026-08-20T09:00:00Z
2024-09-27,cashback_network,122,5,440.12,44.01,2026-08-20T09:00:00Z
2024-09-27,editorial_partner,98,4,417.96,50.16,2026-08-20T09:00:00Z
2024-09-28,creator_collective,154,8,765.11,107.12,2026-08-20T09:00:00Z
2024-09-28,cashback_network,146,6,539.11,53.91,2026-08-20T09:00:00Z
2024-09-28,editorial_partner,98,4,435.41,52.25,2026-08-20T09:00:00Z
2024-09-29,creator_collective,173,9,842.09,117.89,2026-08-20T09:00:00Z
2024-09-29,cashback_network,146,6,513.50,51.35,2026-08-20T09:00:00Z
2024-09-29,editorial_partner,98,4,429.87,51.58,2026-08-20T09:00:00Z
2024-09-30,creator_collective,173,9,833.49,116.69,2026-08-20T09:00:00Z
2024-09-30,cashback_network,146,6,546.11,54.61,2026-08-20T09:00:00Z
2024-09-30,editorial_partner,98,4,432.18,51.86,2026-08-20T09:00:00Z
2024-10-01,creator_collective,135,7,659.61,92.35,2026-08-20T09:00:00Z
2024-10-01,cashback_network,122,5,456.85,45.68,2026-08-20T09:00:00Z
2024-10-01,editorial_partner,98,4,426.54,51.18,2026-08-20T09:00:00Z
2024-10-02,creator_collective,173,9,839.56,117.54,2026-08-20T09:00:00Z
2024-10-02,cashback_network,122,5,457.35,45.73,2026-08-20T09:00:00Z
2024-10-02,editorial_partner,98,4,446.24,53.55,2026-08-20T09:00:00Z
2024-10-03,creator_collective,173,9,850.47,119.07,2026-08-20T09:00:00Z
2024-10-03,cashback_network,122,5,450.77,45.08,2026-08-20T09:00:00Z
2024-10-03,editorial_partner,98,4,428.45,51.41,2026-08-20T09:00:00Z
2024-10-04,creator_collective,154,8,789.45,110.52,2026-08-20T09:00:00Z
2024-10-04,cashback_network,122,5,425.99,42.60,2026-08-20T09:00:00Z
2024-10-04,editorial_partner,98,4,426.76,51.21,2026-08-20T09:00:00Z
2024-10-05,creator_collective,154,8,750.04,105.01,2026-08-20T09:00:00Z
2024-10-05,cashback_network,146,6,526.32,52.63,2026-08-20T09:00:00Z
2024-10-05,editorial_partner,98,4,439.61,52.75,2026-08-20T09:00:00Z
2024-10-06,creator_collective,173,9,845.15,118.32,2026-08-20T09:00:00Z
2024-10-06,cashback_network,122,5,429.18,42.92,2026-08-20T09:00:00Z
2024-10-06,editorial_partner,98,4,420.42,50.45,2026-08-20T09:00:00Z
2024-10-07,creator_collective,154,8,746.94,104.57,2026-08-20T09:00:00Z
2024-10-07,cashback_network,146,6,533.64,53.36,2026-08-20T09:00:00Z
2024-10-07,editorial_partner,98,4,439.87,52.78,2026-08-20T09:00:00Z
2024-10-08,creator_collective,154,8,749.56,104.94,2026-08-20T09:00:00Z
2024-10-08,cashback_network,122,5,426.72,42.67,2026-08-20T09:00:00Z
2024-10-08,editorial_partner,98,4,446.87,53.62,2026-08-20T09:00:00Z
2024-10-09,creator_collective,173,9,838.45,117.38,2026-08-20T09:00:00Z
2024-10-09,cashback_network,122,5,438.45,43.84,2026-08-20T09:00:00Z
2024-10-09,editorial_partner,98,4,428.13,51.38,2026-08-20T09:00:00Z
2024-10-10,creator_collective,135,7,680.16,95.22,2026-08-20T09:00:00Z
2024-10-10,cashback_network,122,5,442.52,44.25,2026-08-20T09:00:00Z
2024-10-10,editorial_partner,98,4,427.29,51.27,2026-08-20T09:00:00Z
2024-10-11,creator_collective,154,8,745.60,104.38,2026-08-20T09:00:00Z
2024-10-11,cashback_network,146,6,512.41,51.24,2026-08-20T09:00:00Z
2024-10-11,editorial_partner,98,4,431.56,51.79,2026-08-20T09:00:00Z
2024-10-12,creator_collective,173,9,885.61,123.99,2026-08-20T09:00:00Z
2024-10-12,cashback_network,146,6,524.87,52.49,2026-08-20T09:00:00Z
2024-10-12,editorial_partner,98,4,442.62,53.11,2026-08-20T09:00:00Z
2024-10-13,creator_collective,154,8,749.29,104.90,2026-08-20T09:00:00Z
2024-10-13,cashback_network,122,5,457.21,45.72,2026-08-20T09:00:00Z
2024-10-13,editorial_partner,98,4,432.86,51.94,2026-08-20T09:00:00Z
2024-10-14,creator_collective,154,8,790.27,110.64,2026-08-20T09:00:00Z
2024-10-14,cashback_network,171,7,594.62,59.46,2026-08-20T09:00:00Z
2024-10-14,editorial_partner,122,5,556.24,66.75,2026-08-20T09:00:00Z
2024-10-15,creator_collective,173,9,855.11,119.72,2026-08-20T09:00:00Z
2024-10-15,cashback_network,171,7,595.30,59.53,2026-08-20T09:00:00Z
2024-10-15,editorial_partner,122,5,544.81,65.38,2026-08-20T09:00:00Z
2024-10-16,creator_collective,154,8,740.13,103.62,2026-08-20T09:00:00Z
2024-10-16,cashback_network,146,6,518.93,51.89,2026-08-20T09:00:00Z
2024-10-16,editorial_partner,98,4,445.78,53.49,2026-08-20T09:00:00Z
2024-10-17,creator_collective,173,9,877.21,122.81,2026-08-20T09:00:00Z
2024-10-17,cashback_network,146,6,529.46,52.95,2026-08-20T09:00:00Z
2024-10-17,editorial_partner,98,4,436.52,52.38,2026-08-20T09:00:00Z
2024-10-18,creator_collective,154,8,767.88,107.50,2026-08-20T09:00:00Z
2024-10-18,cashback_network,122,5,447.35,44.73,2026-08-20T09:00:00Z
2024-10-18,editorial_partner,98,4,415.57,49.87,2026-08-20T09:00:00Z
2024-10-19,creator_collective,173,9,835.78,117.01,2026-08-20T09:00:00Z
2024-10-19,cashback_network,146,6,518.33,51.83,2026-08-20T09:00:00Z
2024-10-19,editorial_partner,98,4,419.60,50.35,2026-08-20T09:00:00Z
2024-10-20,creator_collective,154,8,755.82,105.81,2026-08-20T09:00:00Z
2024-10-20,cashback_network,146,6,516.95,51.70,2026-08-20T09:00:00Z
2024-10-20,editorial_partner,98,4,425.04,51.01,2026-08-20T09:00:00Z
2024-10-21,creator_collective,154,8,757.09,105.99,2026-08-20T09:00:00Z
2024-10-21,cashback_network,146,6,515.58,51.56,2026-08-20T09:00:00Z
2024-10-21,editorial_partner,98,4,444.49,53.34,2026-08-20T09:00:00Z
2024-10-22,creator_collective,173,9,829.59,116.14,2026-08-20T09:00:00Z
2024-10-22,cashback_network,146,6,530.99,53.10,2026-08-20T09:00:00Z
2024-10-22,editorial_partner,98,4,434.45,52.13,2026-08-20T09:00:00Z
2024-10-23,creator_collective,154,8,767.53,107.45,2026-08-20T09:00:00Z
2024-10-23,cashback_network,146,6,531.03,53.10,2026-08-20T09:00:00Z
2024-10-23,editorial_partner,98,4,442.56,53.11,2026-08-20T09:00:00Z
2024-10-24,creator_collective,173,9,867.55,121.46,2026-08-20T09:00:00Z
2024-10-24,cashback_network,146,6,543.21,54.32,2026-08-20T09:00:00Z
2024-10-24,editorial_partner,98,4,447.80,53.74,2026-08-20T09:00:00Z
2024-10-25,creator_collective,154,8,749.41,104.92,2026-08-20T09:00:00Z
2024-10-25,cashback_network,146,6,530.41,53.04,2026-08-20T09:00:00Z
2024-10-25,editorial_partner,98,4,438.73,52.65,2026-08-20T09:00:00Z
2024-10-26,creator_collective,154,8,758.13,106.14,2026-08-20T09:00:00Z
2024-10-26,cashback_network,146,6,531.20,53.12,2026-08-20T09:00:00Z
2024-10-26,editorial_partner,98,4,417.98,50.16,2026-08-20T09:00:00Z
2024-10-27,creator_collective,154,8,739.95,103.59,2026-08-20T09:00:00Z
2024-10-27,cashback_network,146,6,507.59,50.76,2026-08-20T09:00:00Z
2024-10-27,editorial_partner,98,4,426.47,51.18,2026-08-20T09:00:00Z
2024-10-28,creator_collective,154,8,788.26,110.36,2026-08-20T09:00:00Z
2024-10-28,cashback_network,122,5,439.92,43.99,2026-08-20T09:00:00Z
2024-10-28,editorial_partner,98,4,433.51,52.02,2026-08-20T09:00:00Z
2024-10-29,creator_collective,173,9,886.69,124.14,2026-08-20T09:00:00Z
2024-10-29,cashback_network,146,6,543.89,54.39,2026-08-20T09:00:00Z
2024-10-29,editorial_partner,98,4,430.43,51.65,2026-08-20T09:00:00Z
2024-10-30,creator_collective,173,9,875.93,122.63,2026-08-20T09:00:00Z
2024-10-30,cashback_network,146,6,521.29,52.13,2026-08-20T09:00:00Z
2024-10-30,editorial_partner,98,4,421.33,50.56,2026-08-20T09:00:00Z
2024-10-31,creator_collective,154,8,776.53,108.71,2026-08-20T09:00:00Z
2024-10-31,cashback_network,146,6,516.29,51.63,2026-08-20T09:00:00Z
2024-10-31,editorial_partner,98,4,426.78,51.21,2026-08-20T09:00:00Z
2024-11-01,creator_collective,154,8,795.64,111.39,2026-08-20T09:00:00Z
2024-11-01,cashback_network,146,6,533.65,53.36,2026-08-20T09:00:00Z
2024-11-01,editorial_partner,98,4,425.98,51.12,2026-08-20T09:00:00Z
2024-11-02,creator_collective,154,8,744.01,104.16,2026-08-20T09:00:00Z
