activity_date,channel,spend_usd,impressions,clicks,attributed_orders,updated_at
2024-09-02,retargeting,178.16,8246,217,14,2026-08-20T09:00:00Z
2024-09-02,email,50.59,10678,281,22,2026-08-20T09:00:00Z
2024-09-03,paid_search,497.43,6358,289,12,2026-08-20T09:00:00Z
2024-09-03,paid_social,390.36,13718,361,9,2026-08-20T09:00:00Z
2024-09-03,retargeting,185.38,8588,226,14,2026-08-20T09:00:00Z
2024-09-03,email,44.61,9424,248,19,2026-08-20T09:00:00Z
2024-09-04,paid_search,477.66,6116,278,12,2026-08-20T09:00:00Z
2024-09-04,paid_social,345.56,12160,320,8,2026-08-20T09:00:00Z
2024-09-04,retargeting,167.22,7752,204,12,2026-08-20T09:00:00Z
2024-09-04,email,44.80,9462,249,18,2026-08-20T09:00:00Z
2024-09-05,paid_search,458.18,5852,266,11,2026-08-20T09:00:00Z
2024-09-05,paid_social,399.73,14060,370,9,2026-08-20T09:00:00Z
2024-09-05,retargeting,169.49,7866,207,12,2026-08-20T09:00:00Z
2024-09-05,email,46.50,9804,258,19,2026-08-20T09:00:00Z
2024-09-06,paid_search,533.50,6820,310,13,2026-08-20T09:00:00Z
2024-09-06,paid_social,374.02,13148,346,9,2026-08-20T09:00:00Z
2024-09-06,retargeting,167.93,7790,205,13,2026-08-20T09:00:00Z
2024-09-06,email,45.14,9538,251,19,2026-08-20T09:00:00Z
2024-09-07,paid_search,503.32,6446,293,12,2026-08-20T09:00:00Z
2024-09-07,paid_social,381.38,13414,353,10,2026-08-20T09:00:00Z
2024-09-07,retargeting,167.29,7752,204,12,2026-08-20T09:00:00Z
2024-09-07,email,46.12,9728,256,19,2026-08-20T09:00:00Z
2024-09-08,paid_search,477.47,6116,278,11,2026-08-20T09:00:00Z
2024-09-08,paid_social,374.02,13148,346,9,2026-08-20T09:00:00Z
2024-09-08,retargeting,177.07,8208,216,13,2026-08-20T09:00:00Z
2024-09-08,email,46.39,9804,258,19,2026-08-20T09:00:00Z
2024-09-09,paid_search,467.45,5984,272,11,2026-08-20T09:00:00Z
2024-09-09,paid_social,396.86,13946,367,9,2026-08-20T09:00:00Z
2024-09-09,retargeting,172.99,8018,211,13,2026-08-20T09:00:00Z
2024-09-09,email,48.11,10146,267,20,2026-08-20T09:00:00Z
2024-09-10,paid_search,466.43,5962,271,12,2026-08-20T09:00:00Z
2024-09-10,paid_social,373.51,13148,346,9,2026-08-20T09:00:00Z
2024-09-10,retargeting,168.77,7828,206,12,2026-08-20T09:00:00Z
2024-09-10,email,48.52,10260,270,19,2026-08-20T09:00:00Z
2024-09-11,paid_search,533.55,6820,310,14,2026-08-20T09:00:00Z
2024-09-11,paid_social,371.28,13072,344,9,2026-08-20T09:00:00Z
2024-09-11,retargeting,182.33,8436,222,13,2026-08-20T09:00:00Z
2024-09-11,email,50.89,10754,283,20,2026-08-20T09:00:00Z
2024-09-12,paid_search,503.77,6446,293,12,2026-08-20T09:00:00Z
2024-09-12,paid_social,406.94,14326,377,10,2026-08-20T09:00:00Z
2024-09-12,retargeting,184.27,8550,225,14,2026-08-20T09:00:00Z
2024-09-12,email,53.58,11324,298,22,2026-08-20T09:00:00Z
2024-09-13,paid_search,535.78,6842,311,14,2026-08-20T09:00:00Z
2024-09-13,paid_social,411.86,14478,381,9,2026-08-20T09:00:00Z
2024-09-13,retargeting,187.51,8702,229,13,2026-08-20T09:00:00Z
2024-09-13,email,47.94,10108,266,20,2026-08-20T09:00:00Z
2024-09-14,paid_search,587.06,7502,341,17,2026-08-20T09:00:00Z
2024-09-14,paid_social,424.53,14934,393,11,2026-08-20T09:00:00Z
2024-09-14,retargeting,194.60,9006,237,16,2026-08-20T09:00:00Z
2024-09-14,email,53.41,11286,297,24,2026-08-20T09:00:00Z
2024-09-15,paid_search,580.87,7436,338,16,2026-08-20T09:00:00Z
2024-09-15,paid_social,447.81,15770,415,12,2026-08-20T09:00:00Z
2024-09-15,retargeting,207.96,9652,254,17,2026-08-20T09:00:00Z
2024-09-15,email,55.97,11818,311,25,2026-08-20T09:00:00Z
2024-09-16,paid_search,577.22,7392,336,16,2026-08-20T09:00:00Z
2024-09-16,paid_social,414.21,14592,384,11,2026-08-20T09:00:00Z
2024-09-16,retargeting,222.02,10298,271,19,2026-08-20T09:00:00Z
2024-09-16,email,49.86,10526,277,22,2026-08-20T09:00:00Z
2024-09-17,paid_search,553.63,7084,322,14,2026-08-20T09:00:00Z
2024-09-17,paid_social,375.87,13224,348,9,2026-08-20T09:00:00Z
2024-09-17,retargeting,178.84,8284,218,14,2026-08-20T09:00:00Z
2024-09-17,email,52.90,11172,294,21,2026-08-20T09:00:00Z
2024-09-18,paid_search,508.83,6512,296,13,2026-08-20T09:00:00Z
2024-09-18,paid_social,403.35,14174,373,10,2026-08-20T09:00:00Z
2024-09-18,retargeting,194.99,9044,238,15,2026-08-20T09:00:00Z
2024-09-18,email,52.38,11058,291,21,2026-08-20T09:00:00Z
2024-09-19,paid_search,540.12,6908,314,14,2026-08-20T09:00:00Z
2024-09-19,paid_social,373.65,13148,346,9,2026-08-20T09:00:00Z
2024-09-19,retargeting,185.56,8588,226,14,2026-08-20T09:00:00Z
2024-09-19,email,49.27,10412,274,19,2026-08-20T09:00:00Z
2024-09-20,paid_search,522.46,6688,304,13,2026-08-20T09:00:00Z
2024-09-20,paid_social,385.07,13566,357,9,2026-08-20T09:00:00Z
2024-09-20,retargeting,199.51,9234,243,15,2026-08-20T09:00:00Z
2024-09-20,email,54.43,11476,302,23,2026-08-20T09:00:00Z
2024-09-21,paid_search,558.14,7128,324,14,2026-08-20T09:00:00Z
2024-09-21,paid_social,400.33,14098,371,10,2026-08-20T09:00:00Z
2024-09-21,retargeting,174.95,8094,213,13,2026-08-20T09:00:00Z
2024-09-21,email,49.91,10526,277,20,2026-08-20T09:00:00Z
2024-09-22,paid_search,564.66,7216,328,14,2026-08-20T09:00:00Z
2024-09-22,paid_social,415.91,14630,385,10,2026-08-20T09:00:00Z
2024-09-22,retargeting,198.62,9196,242,15,2026-08-20T09:00:00Z
2024-09-22,email,54.53,11514,303,23,2026-08-20T09:00:00Z
2024-09-23,paid_search,504.29,6446,293,13,2026-08-20T09:00:00Z
2024-09-23,paid_social,416.15,14630,385,10,2026-08-20T09:00:00Z
2024-09-23,retargeting,187.90,8702,229,15,2026-08-20T09:00:00Z
2024-09-23,email,47.88,10108,266,19,2026-08-20T09:00:00Z
2024-09-24,paid_search,540.05,6908,314,14,2026-08-20T09:00:00Z
2024-09-24,paid_social,367.66,12920,340,9,2026-08-20T09:00:00Z
2024-09-24,retargeting,201.72,9348,246,15,2026-08-20T09:00:00Z
2024-09-24,email,48.03,10146,267,19,2026-08-20T09:00:00Z
2024-09-25,paid_search,507.75,6490,295,13,2026-08-20T09:00:00Z
2024-09-25,paid_social,375.10,13186,347,9,2026-08-20T09:00:00Z
2024-09-25,retargeting,176.12,8170,215,14,2026-08-20T09:00:00Z
2024-09-25,email,47.84,10108,266,20,2026-08-20T09:00:00Z
2024-09-26,paid_search,545.27,6974,317,14,2026-08-20T09:00:00Z
2024-09-26,paid_social,383.78,13490,355,9,2026-08-20T09:00:00Z
2024-09-26,retargeting,179.89,8322,219,13,2026-08-20T09:00:00Z
2024-09-26,email,50.09,10564,278,20,2026-08-20T09:00:00Z
2024-09-27,paid_search,538.79,6886,313,13,2026-08-20T09:00:00Z
2024-09-27,paid_social,384.39,13528,356,9,2026-08-20T09:00:00Z
2024-09-27,retargeting,180.80,8360,220,13,2026-08-20T09:00:00Z
2024-09-27,email,52.40,11058,291,22,2026-08-20T09:00:00Z
2024-09-28,paid_search,570.27,7304,332,15,2026-08-20T09:00:00Z
2024-09-28,paid_social,425.31,14972,394,10,2026-08-20T09:00:00Z
2024-09-28,retargeting,205.03,9500,250,15,2026-08-20T09:00:00Z
2024-09-28,email,51.40,10868,286,20,2026-08-20T09:00:00Z
2024-09-29,paid_search,547.42,6996,318,14,2026-08-20T09:00:00Z
2024-09-29,paid_social,387.50,13642,359,10,2026-08-20T09:00:00Z
2024-09-29,retargeting,177.58,8246,217,14,2026-08-20T09:00:00Z
2024-09-29,email,52.98,11172,294,22,2026-08-20T09:00:00Z
2024-09-30,paid_search,517.77,6622,301,13,2026-08-20T09:00:00Z
2024-09-30,paid_social,431.05,15162,399,11,2026-08-20T09:00:00Z
2024-09-30,retargeting,205.22,9500,250,15,2026-08-20T09:00:00Z
2024-09-30,email,55.83,11780,310,22,2026-08-20T09:00:00Z
2024-10-01,paid_search,517.62,6622,301,13,2026-08-20T09:00:00Z
2024-10-01,paid_social,380.70,13414,353,10,2026-08-20T09:00:00Z
2024-10-01,retargeting,189.55,8778,231,14,2026-08-20T09:00:00Z
2024-10-01,email,50.48,10640,280,21,2026-08-20T09:00:00Z
2024-10-02,paid_search,518.72,6644,302,13,2026-08-20T09:00:00Z
2024-10-02,paid_social,380.50,13376,352,9,2026-08-20T09:00:00Z
2024-10-02,retargeting,198.98,9234,243,15,2026-08-20T09:00:00Z
2024-10-02,email,52.07,10982,289,21,2026-08-20T09:00:00Z
2024-10-03,paid_search,497.02,6358,289,13,2026-08-20T09:00:00Z
2024-10-03,paid_social,387.49,13642,359,10,2026-08-20T09:00:00Z
2024-10-03,retargeting,202.71,9386,247,15,2026-08-20T09:00:00Z
2024-10-03,email,55.98,11818,311,24,2026-08-20T09:00:00Z
2024-10-04,paid_search,535.51,6842,311,14,2026-08-20T09:00:00Z
2024-10-04,paid_social,435.07,15314,403,10,2026-08-20T09:00:00Z
2024-10-04,retargeting,185.44,8588,226,14,2026-08-20T09:00:00Z
2024-10-04,email,50.56,10678,281,20,2026-08-20T09:00:00Z
2024-10-05,paid_search,574.83,7348,334,14,2026-08-20T09:00:00Z
2024-10-05,paid_social,425.29,14972,394,10,2026-08-20T09:00:00Z
2024-10-05,retargeting,186.05,8626,227,14,2026-08-20T09:00:00Z
2024-10-05,email,51.82,10944,288,22,2026-08-20T09:00:00Z
2024-10-06,paid_search,547.92,7018,319,14,2026-08-20T09:00:00Z
2024-10-06,paid_social,439.89,15466,407,11,2026-08-20T09:00:00Z
2024-10-06,retargeting,193.71,8968,236,15,2026-08-20T09:00:00Z
2024-10-06,email,52.62,11096,292,23,2026-08-20T09:00:00Z
2024-10-07,paid_search,588.63,7524,342,14,2026-08-20T09:00:00Z
2024-10-07,paid_social,408.79,14402,379,10,2026-08-20T09:00:00Z
2024-10-07,retargeting,201.67,9348,246,16,2026-08-20T09:00:00Z
2024-10-07,email,56.72,11970,315,23,2026-08-20T09:00:00Z
2024-10-08,paid_search,554.17,7084,322,13,2026-08-20T09:00:00Z
2024-10-08,paid_social,443.34,15580,410,11,2026-08-20T09:00:00Z
2024-10-08,retargeting,188.02,8702,229,15,2026-08-20T09:00:00Z
2024-10-08,email,55.07,11628,306,22,2026-08-20T09:00:00Z
2024-10-09,paid_search,512.85,6556,298,13,2026-08-20T09:00:00Z
2024-10-09,paid_social,424.48,14934,393,11,2026-08-20T09:00:00Z
2024-10-09,retargeting,187.82,8702,229,14,2026-08-20T09:00:00Z
2024-10-09,email,55.81,11780,310,22,2026-08-20T09:00:00Z
2024-10-10,paid_search,545.76,6974,317,13,2026-08-20T09:00:00Z
2024-10-10,paid_social,385.38,13566,357,9,2026-08-20T09:00:00Z
2024-10-10,retargeting,206.44,9576,252,16,2026-08-20T09:00:00Z
2024-10-10,email,50.27,10602,279,21,2026-08-20T09:00:00Z
2024-10-11,paid_search,539.94,6908,314,13,2026-08-20T09:00:00Z
2024-10-11,paid_social,388.30,13680,360,10,2026-08-20T09:00:00Z
2024-10-11,retargeting,189.87,8816,232,14,2026-08-20T09:00:00Z
2024-10-11,email,54.56,11514,303,23,2026-08-20T09:00:00Z
2024-10-12,paid_search,534.67,6842,311,14,2026-08-20T09:00:00Z
2024-10-12,paid_social,435.55,15314,403,10,2026-08-20T09:00:00Z
2024-10-12,retargeting,205.71,9538,251,15,2026-08-20T09:00:00Z
2024-10-12,email,54.23,11438,301,23,2026-08-20T09:00:00Z
2024-10-13,paid_search,558.84,7150,325,13,2026-08-20T09:00:00Z
2024-10-13,paid_social,425.14,14972,394,10,2026-08-20T09:00:00Z
2024-10-13,retargeting,193.57,8968,236,14,2026-08-20T09:00:00Z
2024-10-13,email,49.71,10488,276,20,2026-08-20T09:00:00Z
2024-10-14,paid_search,582.16,7436,338,16,2026-08-20T09:00:00Z
2024-10-14,paid_social,490.85,17252,454,13,2026-08-20T09:00:00Z
2024-10-14,retargeting,217.19,10070,265,18,2026-08-20T09:00:00Z
2024-10-14,email,54.04,11400,300,24,2026-08-20T09:00:00Z
2024-10-15,paid_search,643.11,8228,374,18,2026-08-20T09:00:00Z
2024-10-15,paid_social,458.98,16150,425,12,2026-08-20T09:00:00Z
2024-10-15,retargeting,237.57,11020,290,20,2026-08-20T09:00:00Z
2024-10-15,email,62.97,13300,350,28,2026-08-20T09:00:00Z
2024-10-16,paid_search,681.22,8712,396,18,2026-08-20T09:00:00Z
2024-10-16,paid_social,453.86,15960,420,12,2026-08-20T09:00:00Z
2024-10-16,retargeting,214.51,9956,262,18,2026-08-20T09:00:00Z
2024-10-16,email,62.39,13186,347,29,2026-08-20T09:00:00Z
2024-10-17,paid_search,529.65,6776,308,14,2026-08-20T09:00:00Z
2024-10-17,paid_social,407.64,14326,377,9,2026-08-20T09:00:00Z
2024-10-17,retargeting,201.56,9348,246,15,2026-08-20T09:00:00Z
2024-10-17,email,58.42,12350,325,25,2026-08-20T09:00:00Z
2024-10-18,paid_search,599.97,7678,349,15,2026-08-20T09:00:00Z
2024-10-18,paid_social,393.98,13870,365,9,2026-08-20T09:00:00Z
2024-10-18,retargeting,193.35,8968,236,14,2026-08-20T09:00:00Z
2024-10-18,email,53.22,11248,296,21,2026-08-20T09:00:00Z
2024-10-19,paid_search,553.30,7084,322,14,2026-08-20T09:00:00Z
2024-10-19,paid_social,444.66,15656,412,11,2026-08-20T09:00:00Z
2024-10-19,retargeting,201.27,9310,245,15,2026-08-20T09:00:00Z
2024-10-19,email,57.29,12084,318,24,2026-08-20T09:00:00Z
2024-10-20,paid_search,596.47,7634,347,15,2026-08-20T09:00:00Z
2024-10-20,paid_social,419.94,14782,389,10,2026-08-20T09:00:00Z
2024-10-20,retargeting,213.34,9880,260,16,2026-08-20T09:00:00Z
2024-10-20,email,56.72,11970,315,23,2026-08-20T09:00:00Z
2024-10-21,paid_search,587.82,7524,342,15,2026-08-20T09:00:00Z
2024-10-21,paid_social,424.09,14934,393,11,2026-08-20T09:00:00Z
2024-10-21,retargeting,189.69,8778,231,14,2026-08-20T09:00:00Z
2024-10-21,email,57.56,12160,320,23,2026-08-20T09:00:00Z
2024-10-22,paid_search,547.07,6996,318,14,2026-08-20T09:00:00Z
2024-10-22,paid_social,429.48,15124,398,10,2026-08-20T09:00:00Z
2024-10-22,retargeting,200.15,9272,244,15,2026-08-20T09:00:00Z
2024-10-22,email,55.63,11742,309,24,2026-08-20T09:00:00Z
2024-10-23,paid_search,604.55,7722,351,15,2026-08-20T09:00:00Z
2024-10-23,paid_social,416.47,14668,386,10,2026-08-20T09:00:00Z
2024-10-23,retargeting,194.13,9006,237,15,2026-08-20T09:00:00Z
2024-10-23,email,51.31,10830,285,22,2026-08-20T09:00:00Z
2024-10-24,paid_search,563.85,7216,328,15,2026-08-20T09:00:00Z
2024-10-24,paid_social,449.95,15846,417,11,2026-08-20T09:00:00Z
2024-10-24,retargeting,207.97,9652,254,16,2026-08-20T09:00:00Z
2024-10-24,email,56.59,11932,314,23,2026-08-20T09:00:00Z
2024-10-25,paid_search,597.62,7634,347,14,2026-08-20T09:00:00Z
2024-10-25,paid_social,413.19,14554,383,10,2026-08-20T09:00:00Z
2024-10-25,retargeting,219.59,10184,268,16,2026-08-20T09:00:00Z
2024-10-25,email,55.83,11780,310,24,2026-08-20T09:00:00Z
2024-10-26,paid_search,546.17,6996,318,13,2026-08-20T09:00:00Z
2024-10-26,paid_social,442.73,15580,410,11,2026-08-20T09:00:00Z
2024-10-26,retargeting,193.74,8968,236,15,2026-08-20T09:00:00Z
2024-10-26,email,54.59,11514,303,23,2026-08-20T09:00:00Z
2024-10-27,paid_search,530.36,6776,308,13,2026-08-20T09:00:00Z
2024-10-27,paid_social,423.26,14896,392,10,2026-08-20T09:00:00Z
2024-10-27,retargeting,200.99,9310,245,15,2026-08-20T09:00:00Z
2024-10-27,email,51.18,10792,284,21,2026-08-20T09:00:00Z
2024-10-28,paid_search,602.60,7700,350,15,2026-08-20T09:00:00Z
2024-10-28,paid_social,427.89,15048,396,11,2026-08-20T09:00:00Z
2024-10-28,retargeting,219.73,10184,268,16,2026-08-20T09:00:00Z
2024-10-28,email,51.03,10792,284,22,2026-08-20T09:00:00Z
2024-10-29,paid_search,563.93,7216,328,14,2026-08-20T09:00:00Z
2024-10-29,paid_social,398.31,14022,369,9,2026-08-20T09:00:00Z
2024-10-29,retargeting,188.84,8740,230,14,2026-08-20T09:00:00Z
2024-10-29,email,57.09,12046,317,23,2026-08-20T09:00:00Z
2024-10-30,paid_search,597.92,7656,348,15,2026-08-20T09:00:00Z
2024-10-30,paid_social,432.01,15200,400,10,2026-08-20T09:00:00Z
2024-10-30,retargeting,192.65,8930,235,14,2026-08-20T09:00:00Z
2024-10-30,email,56.21,11856,312,23,2026-08-20T09:00:00Z
2024-10-31,paid_search,547.36,6996,318,13,2026-08-20T09:00:00Z
2024-10-31,paid_social,437.32,15390,405,11,2026-08-20T09:00:00Z
2024-10-31,retargeting,191.99,8892,234,14,2026-08-20T09:00:00Z
2024-10-31,email,57.32,12084,318,23,2026-08-20T09:00:00Z
2024-11-01,paid_search,526.03,6732,306,13,2026-08-20T09:00:00Z
2024-11-01,paid_social,433.17,15238,401,11,2026-08-20T09:00:00Z
2024-11-01,retargeting,205.99,9538,251,15,2026-08-20T09:00:00Z
2024-11-01,email,60.14,12692,334,25,2026-08-20T09:00:00Z
2024-11-02,paid_search,544.32,6952,316,13,2026-08-20T09:00:00Z
2024-11-02,paid_social,448.48,15770,415,11,2026-08-20T09:00:00Z
2024-11-02,retargeting,201.06,9310,245,14,2026-08-20T09:00:00Z
2024-11-02,email,55.99,11818,311,22,2026-08-20T09:00:00Z
2024-11-03,paid_search,562.73,7194,327,14,2026-08-20T09:00:00Z
2024-11-03,paid_social,404.99,14250,375,9,2026-08-20T09:00:00Z
2024-11-03,retargeting,218.12,10108,266,16,2026-08-20T09:00:00Z
2024-11-03,email,53.31,11248,296,22,2026-08-20T09:00:00Z
2024-11-04,paid_search,537.89,6886,313,13,2026-08-20T09:00:00Z
2024-11-04,paid_social,400.59,14098,371,9,2026-08-20T09:00:00Z
2024-11-04,retargeting,211.92,9804,258,16,2026-08-20T09:00:00Z
2024-11-04,email,52.60,11096,292,22,2026-08-20T09:00:00Z
2024-11-05,paid_search,566.80,7260,330,15,2026-08-20T09:00:00Z
2024-11-05,paid_social,443.61,15618,411,11,2026-08-20T09:00:00Z
2024-11-05,retargeting,209.48,9690,255,15,2026-08-20T09:00:00Z
2024-11-05,email,54.59,11514,303,23,2026-08-20T09:00:00Z
2024-11-06,paid_search,557.47,7128,324,15,2026-08-20T09:00:00Z
2024-11-06,paid_social,402.49,14174,373,10,2026-08-20T09:00:00Z
2024-11-06,retargeting,199.16,9234,243,15,2026-08-20T09:00:00Z
2024-11-06,email,57.70,12198,321,24,2026-08-20T09:00:00Z
2024-11-07,paid_search,538.69,6886,313,13,2026-08-20T09:00:00Z
2024-11-07,paid_social,434.35,15276,402,10,2026-08-20T09:00:00Z
2024-11-07,retargeting,217.21,10070,265,16,2026-08-20T09:00:00Z
2024-11-07,email,58.30,12312,324,23,2026-08-20T09:00:00Z
2024-11-08,paid_search,556.31,7106,323,14,2026-08-20T09:00:00Z
2024-11-08,paid_social,461.70,16264,428,11,2026-08-20T09:00:00Z
2024-11-08,retargeting,195.74,9082,239,15,2026-08-20T09:00:00Z
2024-11-08,email,53.84,11362,299,22,2026-08-20T09:00:00Z
2024-11-09,paid_search,584.11,7480,340,15,2026-08-20T09:00:00Z
2024-11-09,paid_social,443.52,15618,411,10,2026-08-20T09:00:00Z
2024-11-09,retargeting,213.74,9918,261,16,2026-08-20T09:00:00Z
2024-11-09,email,59.96,12654,333,26,2026-08-20T09:00:00Z
2024-11-10,paid_search,607.51,7766,353,14,2026-08-20T09:00:00Z
2024-11-10,paid_social,433.09,15238,401,11,2026-08-20T09:00:00Z
2024-11-10,retargeting,205.16,9500,250,16,2026-08-20T09:00:00Z
2024-11-10,email,59.37,12540,330,24,2026-08-20T09:00:00Z
2024-11-11,paid_search,584.84,7480,340,14,2026-08-20T09:00:00Z
2024-11-11,paid_social,458.37,16112,424,12,2026-08-20T09:00:00Z
2024-11-11,retargeting,206.45,9576,252,15,2026-08-20T09:00:00Z
2024-11-11,email,59.88,12654,333,25,2026-08-20T09:00:00Z
2024-11-12,paid_search,614.74,7854,357,15,2026-08-20T09:00:00Z
2024-11-12,paid_social,466.38,16416,432,11,2026-08-20T09:00:00Z
2024-11-12,retargeting,217.06,10070,265,17,2026-08-20T09:00:00Z
2024-11-12,email,60.42,12768,336,24,2026-08-20T09:00:00Z
2024-11-13,paid_search,619.19,7920,360,16,2026-08-20T09:00:00Z
2024-11-13,paid_social,462.06,16264,428,11,2026-08-20T09:00:00Z
2024-11-13,retargeting,217.67,10070,265,15,2026-08-20T09:00:00Z
2024-11-13,email,56.33,11894,313,24,2026-08-20T09:00:00Z
2024-11-14,paid_search,672.08,8602,391,19,2026-08-20T09:00:00Z
2024-11-14,paid_social,499.02,17556,462,13,2026-08-20T09:00:00Z
2024-11-14,retargeting,235.36,10906,287,20,2026-08-20T09:00:00Z
2024-11-14,email,64.86,13680,360,31,2026-08-20T09:00:00Z
2024-11-15,paid_search,656.75,8404,382,18,2026-08-20T09:00:00Z
2024-11-15,paid_social,507.74,17860,470,13,2026-08-20T09:00:00Z
2024-11-15,retargeting,250.95,11628,306,21,2026-08-20T09:00:00Z
2024-11-15,email,61.78,13034,343,27,2026-08-20T09:00:00Z
2024-11-16,paid_search,666.42,8514,387,19,2026-08-20T09:00:00Z
2024-11-16,paid_social,522.57,18392,484,15,2026-08-20T09:00:00Z
2024-11-16,retargeting,224.66,10412,274,19,2026-08-20T09:00:00Z
2024-11-16,email,59.97,12654,333,28,2026-08-20T09:00:00Z
2024-11-17,paid_search,579.20,7414,337,14,2026-08-20T09:00:00Z
2024-11-17,paid_social,458.06,16112,424,11,2026-08-20T09:00:00Z
2024-11-17,retargeting,206.21,9538,251,15,2026-08-20T09:00:00Z
2024-11-17,email,61.14,12920,340,24,2026-08-20T09:00:00Z
2024-11-18,paid_search,559.46,7150,325,14,2026-08-20T09:00:00Z
2024-11-18,paid_social,433.70,15276,402,10,2026-08-20T09:00:00Z
2024-11-18,retargeting,209.79,9728,256,15,2026-08-20T09:00:00Z
2024-11-18,email,53.05,11210,295,22,2026-08-20T09:00:00Z
2024-11-19,paid_search,560.39,7172,326,14,2026-08-20T09:00:00Z
2024-11-19,paid_social,435.83,15352,404,11,2026-08-20T09:00:00Z
2024-11-19,retargeting,209.76,9728,256,15,2026-08-20T09:00:00Z
2024-11-19,email,53.12,11210,295,22,2026-08-20T09:00:00Z
2024-11-20,paid_search,878.07,11242,511,30,2026-08-20T09:00:00Z
2024-11-20,paid_social,612.52,21546,567,19,2026-08-20T09:00:00Z
2024-11-20,retargeting,307.02,14212,374,31,2026-08-20T09:00:00Z
2024-11-20,email,66.81,14098,371,37,2026-08-20T09:00:00Z
2024-11-21,paid_search,797.06,10186,463,25,2026-08-20T09:00:00Z
2024-11-21,paid_social,604.70,21280,560,19,2026-08-20T09:00:00Z
2024-11-21,retargeting,287.20,13300,350,29,2026-08-20T09:00:00Z
2024-11-21,email,72.33,15276,402,40,2026-08-20T09:00:00Z
2024-11-22,paid_search,790.81,10120,460,27,2026-08-20T09:00:00Z
2024-11-22,paid_social,659.13,23180,610,21,2026-08-20T09:00:00Z
2024-11-22,retargeting,277.72,12882,339,28,2026-08-20T09:00:00Z
2024-11-22,email,67.55,14250,375,37,2026-08-20T09:00:00Z
2024-11-23,paid_search,871.00,11132,506,28,2026-08-20T09:00:00Z
2024-11-23,paid_social,659.89,23218,611,21,2026-08-20T09:00:00Z
2024-11-23,retargeting,293.08,13566,357,29,2026-08-20T09:00:00Z
2024-11-23,email,72.38,15276,402,40,2026-08-20T09:00:00Z
2024-11-24,paid_search,857.04,10956,498,29,2026-08-20T09:00:00Z
2024-11-24,paid_social,653.06,22990,605,22,2026-08-20T09:00:00Z
2024-11-24,retargeting,289.80,13414,353,29,2026-08-20T09:00:00Z
2024-11-24,email,73.30,15466,407,39,2026-08-20T09:00:00Z
2024-11-25,paid_search,799.59,10230,465,27,2026-08-20T09:00:00Z
2024-11-25,paid_social,631.11,22192,584,20,2026-08-20T09:00:00Z
2024-11-25,retargeting,285.37,13224,348,29,2026-08-20T09:00:00Z
2024-11-25,email,72.71,15352,404,41,2026-08-20T09:00:00Z
2024-11-26,paid_search,883.31,11308,514,29,2026-08-20T09:00:00Z
2024-11-26,paid_social,588.35,20710,545,19,2026-08-20T09:00:00Z
2024-11-26,retargeting,316.97,14706,387,31,2026-08-20T09:00:00Z
2024-11-26,email,68.99,14554,383,38,2026-08-20T09:00:00Z
2024-11-27,paid_search,784.86,10032,456,27,2026-08-20T09:00:00Z
2024-11-27,paid_social,604.64,21280,560,19,2026-08-20T09:00:00Z
2024-11-27,retargeting,286.01,13262,349,28,2026-08-20T09:00:00Z
2024-11-27,email,73.02,15428,406,41,2026-08-20T09:00:00Z
2024-11-28,paid_search,842.61,10780,490,27,2026-08-20T09:00:00Z
2024-11-28,paid_social,661.81,23294,613,21,2026-08-20T09:00:00Z
2024-11-28,retargeting,322.84,14972,394,32,2026-08-20T09:00:00Z
2024-11-28,email,72.62,15314,403,39,2026-08-20T09:00:00Z
2024-11-29,paid_search,870.30,11132,506,30,2026-08-20T09:00:00Z
2024-11-29,paid_social,610.74,21470,565,19,2026-08-20T09:00:00Z
2024-11-29,retargeting,283.99,13148,346,29,2026-08-20T09:00:00Z
2024-11-29,email,72.82,15390,405,38,2026-08-20T09:00:00Z
2024-11-30,paid_search,866.88,11088,504,29,2026-08-20T09:00:00Z
2024-11-30,paid_social,672.04,23636,622,22,2026-08-20T09:00:00Z
2024-11-30,retargeting,310.81,14402,379,30,2026-08-20T09:00:00Z
2024-11-30,email,72.31,15276,402,38,2026-08-20T09:00:00Z
