scenario_id,scenario_label,forecast_date,horizon_day,target,baseline_model,scenario_method,forecast,lower_bound,upper_bound,delta_vs_base_usd,planned_marketing_spend_usd,planned_affiliate_revenue_usd,planned_stockout_rate,planned_event,fulfillment_capacity_multiplier
upside,Upside,2026-11-02,74,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10196.97,9896.23,10497.71,886.16,1696.58,2467.52,0.0180,none,1.12
upside,Upside,2026-11-02,74,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12800.01,11517.14,14082.88,576.14,1696.58,2467.52,0.0180,none,1.12
upside,Upside,2026-11-03,75,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10257.56,9956.36,10558.75,857.93,1662.52,2294.07,0.0180,none,1.12
upside,Upside,2026-11-03,75,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12780.0,11495.19,14064.81,553.02,1662.52,2294.07,0.0180,none,1.12
upside,Upside,2026-11-04,76,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10593.04,10291.39,10894.68,862.34,1651.84,2378.59,0.0180,none,1.12
upside,Upside,2026-11-04,76,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10486.72,9199.97,11773.47,574.02,1651.84,2378.59,0.0180,none,1.12
upside,Upside,2026-11-05,77,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,11221.34,10919.24,11523.44,914.0,1726.17,2612.88,0.0180,none,1.12
upside,Upside,2026-11-05,77,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10166.15,8877.46,11454.84,741.54,1726.17,2612.88,0.0180,none,1.12
upside,Upside,2026-11-06,78,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,11172.72,10870.16,11475.27,854.99,1607.92,2434.75,0.0180,none,1.12
upside,Upside,2026-11-06,78,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10564.17,9273.55,11854.79,641.58,1607.92,2434.75,0.0180,none,1.12
upside,Upside,2026-11-07,79,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,12124.43,11821.42,12427.43,937.72,1798.71,2553.95,0.0180,none,1.12
upside,Upside,2026-11-07,79,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7473.98,6181.43,8766.53,1240.94,1798.71,2553.95,0.0180,none,1.12
upside,Upside,2026-11-08,80,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10911.98,10608.52,11215.44,901.14,1762.22,2349.73,0.0180,none,1.12
upside,Upside,2026-11-08,80,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6007.62,4713.14,7302.1,1246.63,1762.22,2349.73,0.0180,none,1.12
upside,Upside,2026-11-09,81,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10270.08,9966.17,10573.99,893.4,1731.17,2405.55,0.0180,none,1.12
upside,Upside,2026-11-09,81,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12822.36,11525.96,14118.76,576.72,1731.17,2405.55,0.0180,none,1.12
upside,Upside,2026-11-10,82,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10917.09,10612.73,11221.45,931.54,1741.79,2699.46,0.0180,none,1.12
upside,Upside,2026-11-10,82,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12859.72,11561.4,14158.04,610.96,1741.79,2699.46,0.0180,none,1.12
upside,Upside,2026-11-11,83,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10675.57,10370.75,10980.38,867.64,1689.34,2318.46,0.0180,none,1.12
upside,Upside,2026-11-11,83,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,11117.25,9817.01,12417.49,559.19,1689.34,2318.46,0.0180,none,1.12
upside,Upside,2026-11-12,84,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,11292.53,10987.27,11597.79,921.96,1740.95,2618.06,0.0180,none,1.12
upside,Upside,2026-11-12,84,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10365.43,9063.27,11667.59,728.4,1740.95,2618.06,0.0180,none,1.12
upside,Upside,2026-11-13,85,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,12948.28,12642.57,13253.99,1029.88,1988.47,2799.19,0.0360,none,1.12
upside,Upside,2026-11-13,85,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,11928.3,10624.23,13232.37,805.22,1988.47,2799.19,0.0360,none,1.12
upside,Upside,2026-11-14,86,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,13264.95,12958.79,13571.1,1041.26,1977.87,2858.00,0.0360,monthly_promotion,1.12
upside,Upside,2026-11-14,86,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7755.0,6449.02,9060.98,1510.87,1977.87,2858.00,0.0360,monthly_promotion,1.12
upside,Upside,2026-11-15,87,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,12580.18,12273.58,12886.79,1070.72,2024.77,2929.29,0.0360,monthly_promotion,1.12
upside,Upside,2026-11-15,87,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6391.49,5083.6,7699.38,1622.04,2024.77,2929.29,0.0360,monthly_promotion,1.12
upside,Upside,2026-11-16,88,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10457.78,10150.73,10764.83,918.24,1745.40,2468.30,0.0180,monthly_promotion,1.12
upside,Upside,2026-11-16,88,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12944.57,11634.78,14254.36,677.15,1745.40,2468.30,0.0180,monthly_promotion,1.12
upside,Upside,2026-11-17,89,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10418.81,10111.32,10726.31,872.48,1660.12,2434.34,0.0180,none,1.12
upside,Upside,2026-11-17,89,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12838.02,11526.33,14149.71,567.49,1660.12,2434.34,0.0180,none,1.12
upside,Upside,2026-11-18,90,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,11315.81,11007.87,11623.74,942.14,1780.16,2671.77,0.0180,none,1.12
upside,Upside,2026-11-18,90,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12661.32,11347.73,13974.91,614.97,1780.16,2671.77,0.0180,none,1.12
upside,Upside,2026-11-19,91,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,14916.94,14608.56,15225.33,1266.98,2498.28,3245.14,0.0730,none,1.12
upside,Upside,2026-11-19,91,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,11865.47,10549.98,13180.96,1225.62,2498.28,3245.14,0.0730,none,1.12
marketing_acceleration,Marketing acceleration,2026-08-21,1,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9775.49,9510.08,10040.91,654.49,1517.23,1777.08,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-21,1,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8751.52,7619.33,9883.71,333.82,1517.23,1777.08,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-22,2,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9554.81,9288.88,9820.74,604.22,1416.46,1638.16,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-22,2,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6419.25,5284.86,7553.64,308.18,1416.46,1638.16,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-23,3,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8974.27,8707.82,9240.71,618.63,1447.33,1866.79,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-23,3,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,4983.38,3846.8,6119.96,315.53,1447.33,1866.79,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-24,4,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8347.28,8080.32,8614.24,629.72,1471.82,1746.26,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-24,4,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12218.44,11079.66,13357.22,321.19,1471.82,1746.26,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-25,5,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8859.95,8592.48,9127.42,654.04,1534.94,1716.95,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-25,5,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7752.69,6611.73,8893.65,333.59,1534.94,1716.95,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-26,6,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9133.71,8865.72,9401.69,653.98,1522.34,1738.24,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-26,6,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7995.16,6852.02,9138.3,333.56,1522.34,1738.24,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-27,7,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9316.43,9047.94,9584.92,631.38,1480.59,1889.19,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-27,7,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8294.78,7149.46,9440.1,322.04,1480.59,1889.19,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-28,8,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9889.78,9620.77,10158.78,661.65,1543.83,1750.14,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-28,8,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8684.48,7536.98,9831.98,337.47,1543.83,1750.14,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-29,9,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9845.64,9576.13,10115.15,629.59,1479.47,1674.50,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-29,9,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6443.28,5293.61,7592.95,321.12,1479.47,1674.50,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-30,10,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9165.43,8895.41,9435.45,647.14,1517.80,1773.24,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-30,10,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5006.38,3854.55,6158.21,330.07,1517.80,1773.24,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-31,11,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8591.98,8321.45,8862.51,642.21,1499.36,1853.31,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-08-31,11,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12355.48,11201.49,13509.47,327.56,1499.36,1853.31,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-01,12,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8997.28,8726.25,9268.31,644.45,1513.33,1876.30,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-01,12,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8928.42,7772.27,10084.57,328.7,1513.33,1876.30,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-02,13,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9116.74,8845.2,9388.28,638.48,1484.20,1790.93,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-02,13,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8104.79,6946.48,9263.1,325.65,1484.20,1790.93,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-03,14,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9196.4,8924.36,9468.44,638.64,1497.88,1647.28,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-03,14,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8295.0,7134.54,9455.46,325.74,1497.88,1647.28,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-04,15,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9978.65,9706.11,10251.19,640.84,1491.87,1960.72,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-04,15,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8801.17,7638.57,9963.77,326.86,1491.87,1960.72,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-05,16,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10133.79,9860.75,10406.84,657.3,1520.20,1783.22,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-05,16,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6468.51,5303.77,7633.25,335.26,1520.20,1783.22,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-06,17,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9502.55,9229.0,9776.1,667.49,1548.14,1968.49,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-06,17,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5025.24,3858.36,6192.12,340.46,1548.14,1968.49,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-07,18,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8698.34,8424.29,8972.38,648.19,1511.87,1865.93,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-07,18,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12380.3,11211.28,13549.32,330.61,1511.87,1865.93,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-08,19,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9313.65,9039.1,9588.2,658.96,1529.47,2097.71,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-08,19,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9696.86,8525.71,10868.01,336.1,1529.47,2097.71,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-09,20,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9469.49,9194.44,9744.53,663.63,1551.43,1879.05,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-09,20,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8534.92,7361.65,9708.19,338.48,1551.43,1879.05,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-10,21,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9582.77,9307.23,9858.32,671.62,1560.01,1788.07,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-10,21,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8481.79,7306.39,9657.19,342.56,1560.01,1788.07,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-11,22,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10128.51,9852.47,10404.55,653.24,1518.71,1971.59,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-11,22,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9388.25,8210.74,10565.76,333.19,1518.71,1971.59,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-12,23,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10547.62,10271.09,10824.16,673.09,1575.11,1977.53,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-12,23,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6487.65,5308.02,7667.28,343.31,1575.11,1977.53,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-13,24,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10779.3,10502.27,11056.33,784.21,1816.98,2146.86,0.0360,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-13,24,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5093.24,3911.5,6274.98,399.99,1816.98,2146.86,0.0360,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-14,25,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10396.16,10118.63,10673.68,784.11,1824.74,2278.22,0.0360,monthly_promotion,1.0
marketing_acceleration,Marketing acceleration,2026-09-14,25,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12471.4,11287.55,13655.25,399.94,1824.74,2278.22,0.0360,monthly_promotion,1.0
marketing_acceleration,Marketing acceleration,2026-09-15,26,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10398.67,10120.65,10676.69,746.88,1752.26,2168.57,0.0360,monthly_promotion,1.0
marketing_acceleration,Marketing acceleration,2026-09-15,26,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12455.52,11269.57,13641.47,380.95,1752.26,2168.57,0.0360,monthly_promotion,1.0
marketing_acceleration,Marketing acceleration,2026-09-16,27,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9885.73,9607.22,10164.24,696.39,1623.41,1958.36,0.0180,monthly_promotion,1.0
marketing_acceleration,Marketing acceleration,2026-09-16,27,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9507.1,8319.05,10695.15,355.19,1623.41,1958.36,0.0180,monthly_promotion,1.0
marketing_acceleration,Marketing acceleration,2026-09-17,28,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9984.27,9705.26,10263.27,706.71,1647.95,1859.64,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-17,28,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9078.28,7888.13,10268.43,360.46,1647.95,1859.64,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-18,29,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10276.94,9997.45,10556.43,671.14,1574.41,1885.68,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-18,29,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9322.49,8130.25,10514.73,342.31,1574.41,1885.68,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-19,30,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10736.32,10456.34,11016.3,685.3,1597.52,2046.15,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-19,30,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6504.96,5310.63,7699.29,349.54,1597.52,2046.15,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-20,31,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9627.91,9347.44,9908.38,663.34,1558.62,1954.82,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-20,31,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5040.06,3843.65,6236.47,338.34,1558.62,1954.82,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-21,32,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9321.34,9040.38,9602.3,682.61,1600.40,2113.83,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-21,32,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12441.41,11242.92,13639.9,348.17,1600.40,2113.83,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-22,33,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9753.48,9472.03,10034.92,698.56,1640.88,2076.69,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-22,33,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10327.85,9127.28,11528.42,356.3,1640.88,2076.69,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-23,34,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9720.61,9438.67,10002.54,686.32,1609.09,1840.86,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-23,34,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8546.47,7343.82,9749.12,350.06,1609.09,1840.86,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-24,35,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10053.42,9771.0,10335.84,677.56,1592.12,2067.25,0.0180,none,1.0
marketing_acceleration,Marketing acceleration,2026-09-24,35,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9165.68,7960.96,10370.4,345.59,1592.12,2067.25,0.0180,none,1.0
